Rainfall at,PENTLAND SKERRIES LIGHTHOUSE,
Grid ref,ND465785,Long,-2.924660,Lat,58.690950
Station no,5818,
,,
,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,4.15,1.34,2.02,3.19,0.90,1.87,0.45,1.39,4.46,2.74,
February,2.21,0.56,0.89,2.41,1.02,0.26,0.87,0.71,0.91,1.17,
March,2.98,0.51,1.86,2.46,2.24,0.23,4.36,0.51,1.21,1.34,
April,2.69,0.28,2.50,1.86,3.20,0.75,0.88,0.36,1.59,2.70,
May,0.24,1.35,2.25,1.67,2.68,0.66,1.64,1.26,1.27,0.98,
June,1.10,1.53,0.93,2.64,1.97,1.81,1.11,1.79,0.92,1.89,
July,2.41,2.27,2.93,0.83,0.49,3.10,1.96,3.79,1.81,1.50,
August,2.57,3.00,3.45,1.32,0.49,2.94,4.48,2.60,1.17,1.63,
September,2.53,4.54,0.80,3.24,2.49,0.60,6.22,3.94,1.00,1.45,
October,1.10,1.55,1.67,4.58,3.14,2.73,7.72,3.06,4.55,1.18,
November,4.67,1.71,3.32,4.70,2.14,5.48,2.22,1.32,3.08,1.64,
December,3.56,2.12,2.91,4.45,3.48,2.21,4.75,3.28,1.99,2.93,
Total,30.21,20.76,25.53,33.35,24.24,22.64,36.66,24.01,23.96,21.15,
Calc annual,30.21,20.76,25.53,33.35,24.24,22.64,36.66,24.01,23.96,21.15,
Difference,0.00,-0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,
