PENTLAND SKERRIES,,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5818,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,5.73,5.20,3.65,3.37,0.74,,1.14,2.86,4.68,0.80,2.62,
February,4.15,3.11,2.49,1.98,0.63,,2.10,2.04,1.65,0.77,1.05,
March,4.39,4.03,1.33,0.29,0.28,,2.70,2.24,1.98,0.76,1.96,
April,2.08,2.18,3.78,0.64,0.17,,1.44,4.61,0.65,1.42,1.56,
May,4.31,1.80,2.84,1.28,0.64,,0.75,1.55,1.35,1.52,1.28,
June,1.10,2.17,2.89,0.75,0.40,,1.17,2.55,2.18,2.78,2.21,
July,2.42,3.62,2.10,0.97,1.25,,1.12,0.75,2.31,1.22,1.34,
August,2.00,4.84,1.75,1.23,1.18,,2.34,1.66,1.54,4.26,5.28,
September,3.19,4.09,1.82,2.06,0.60,,2.50,2.87,2.28,4.32,4.18,
October,0.82,5.53,2.21,2.44,1.96,,6.07,5.01,2.85,3.54,3.54,
November,4.41,1.58,3.84,1.23,0.42,,3.38,3.91,3.80,4.41,2.98,
December,4.23,5.38,3.17,0.85,0.96,,4.53,0.77,3.56,5.82,2.32,
Total,38.83,43.53,31.87,17.09,9.23,,29.24,30.82,28.83,31.62,30.32,
Calc annual,38.83,43.53,31.87,17.09,9.23,0.00,29.24,30.82,28.83,31.62,30.32,
Difference,0.00,0.00,-0.00,0.00,0.00,NaN,-0.00,0.00,-0.00,0.00,0.00,
