LOCH SHIEL (POLLOCH HOUSE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NM793688,Long,-5.612152,Lat,56.758386,Elevation,17,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,5394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,,,14.98,15.83,20.24,4.08,16.97,10.55,19.47,9.23,12.76,8.67,4.16,14.22,15.29,4.05,1.56,1.11,9.29,10.21,10.71,6.64,11.71,7.55,8.83,10.93,6.58,11.18,7.06,8.55,10.3,4.78,7.07,12.96,12.78,4.07,4.2
February,,,,,,,6.28,7.08,8.57,3.18,0.99,11.36,0.58,6.71,4.07,9.55,3.21,8.33,9.51,11.17,3.65,7.32,4.53,10.23,4.07,10.08,7.54,0.15,7.69,8.71,6.17,6.14,3.89,6.8,5.75,4.94,5.46,5.9,5.95,3.34,5.17
March,,,,,,,7.02,7.25,11.82,1.17,6.67,1.2,6.14,5.35,4.13,5.81,4.93,2.31,16.82,9.41,7.49,2.37,3.27,6.21,5.14,7.48,4.58,2.7,5.77,6.29,4.92,4.01,6.53,3.2,6.56,2.02,3.38,6.86,0.96,8.13,1.84
April,,,,,,,2.71,8.5,5.02,3.84,4.18,3.57,6.87,9.94,5.77,4.1,1.81,2.64,3.01,3.75,4.53,5.2,1.9,8.67,5.36,4.06,4.98,10.02,6.27,9.07,7.26,5.42,,5.42,2.48,9.59,3.41,3.86,4.15,6.09,7.06
May,,,,,,,6.34,5.93,0.87,6.13,4.22,6.97,3.44,3,8.39,1.45,3.8,3.82,5.25,1.76,1.96,2.5,3.96,5,7.9,4.53,1.08,2.88,2.21,3.56,3.06,1.34,,5.15,4.47,3.7,5.31,2.43,6.46,1.97,3.57
June,,,,,,,5.22,6.24,4.71,6.13,6.83,6.99,1.82,5.05,3.95,4.38,3.1,3.79,13.02,3.63,3.07,2.15,4.42,7.37,7.31,8.5,7.2,7.4,5.99,3.39,5.57,3.56,5.96,1.56,,5.62,5.74,5.72,2.65,5.93,
July,,,,,,,5.35,4.92,7.63,6.53,2.96,6.54,11.75,6.25,6.52,5.38,7.5,8.71,10.33,11.74,7.92,5.85,9.76,5.56,2.67,6.22,10.14,7.56,5.77,4.28,8.21,7.47,5.16,7.72,,1.35,8.73,7.2,2.38,9.49,
August,,,,,,,9.55,7.11,7.62,9.53,12.24,3.51,4.58,10,8.18,7.78,8.75,4.48,6.13,4.33,8.94,11.41,13.68,10.45,5.9,3.18,8.16,0,7.89,8.62,8.85,6.14,5.7,9.31,6.08,2.76,6.67,8.45,6.05,4.91,
September,,,,,,,7.16,7.74,6.98,8.64,5.86,2.27,11.24,2.44,16.06,11.5,4.76,9.34,10.71,4.39,10.07,6.1,12.42,10.08,8.53,9.2,9.18,10.59,11.77,4.35,14.01,7.06,5.7,9.21,10.69,10.57,7.21,6.12,6.83,3.98,
October,,,,,,,7.27,10.44,11.89,14.27,16.45,8.89,14.1,8.28,15.36,16.12,13.67,4.63,19.77,3.06,11.01,8.81,14.66,18.25,9.8,5.84,0.66,5.51,9.91,11.66,10.84,4.12,9.84,7.55,9.96,9.63,6.08,11.89,12.09,12.22,
November,,,,,,,10.17,9.62,12.82,12.83,10.09,13.51,11.52,5.22,2.29,7.58,6.72,2.37,18.73,14.04,11.17,12.69,3.69,9,9.85,1.41,8.79,10.71,6.65,11.36,6.07,9.92,4.41,14.85,11.95,4.98,11.03,5.45,3.83,16.28,
December,,,,,,,9.74,0.74,13.63,16.67,12.16,11.15,11.84,3.78,10.97,5.58,14.37,3.57,14.62,7.16,13.75,9.11,13.38,8.12,11.87,9.2,10.7,4.83,12.27,11.29,6.11,14.2,10.47,9.11,12.06,10.16,16.24,9.65,7.14,13.77,
Total,,,,,,,91.79,91.4,111.8,93,99.62,86.51,103.35,75.25,98.45,87.9,76.78,68.21,143.19,78.49,85.12,74.62,94.96,109.15,89.11,76.34,84.72,69.9,91.02,93.51,87.65,80.56,,88.43,,70.1,86.33,86.49,71.27,90.18,
