"MORECAMBE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,3034,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,3.80,6.02,3.43,4.27,3.72,2.99,4.16,3.94,9.33,1.80,5.10,
February,2.48,0.26,3.95,4.64,0.67,4.44,4.59,2.79,4.98,0.93,0.26,
March,4.77,3.50,2.02,0.97,1.82,1.28,1.53,3.15,2.88,0.87,1.91,
April,4.22,1.34,1.66,2.96,1.60,2.56,1.56,2.03,1.60,1.39,1.84,
May,3.91,2.28,2.44,2.59,5.30,4.86,2.30,1.92,1.13,1.98,1.08,
June,1.97,0.34,2.73,0.70,2.51,0.45,2.87,3.17,6.31,1.44,1.28,
July,4.78,1.22,4.44,4.08,3.13,3.15,3.98,3.61,4.32,2.91,3.15,
August,2.16,6.73,4.49,5.85,3.61,3.22,3.54,6.66,6.15,5.44,5.51,
September,2.53,1.87,3.76,4.11,5.20,3.83,3.99,6.81,2.72,2.57,2.23,
October,1.16,2.64,0.94,6.55,4.06,4.42,3.78,3.19,5.44,5.23,7.61,
November,1.95,2.35,2.02,5.25,2.16,2.29,6.13,4.38,6.57,8.03,4.70,
December,2.89,4.80,4.62,4.39,6.08,2.48,1.36,1.10,3.68,7.11,4.34,
Total,36.62,33.35,36.50,46.36,39.86,35.97,39.79,42.75,55.11,39.70,39.01,
Calc annual,36.62,33.35,36.50,46.36,39.86,35.97,39.79,42.75,55.11,39.70,39.01,
Difference,-0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,-0.00,
