"STRATH BRAN, GLENQUAICH LODGE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NN864373,Long,-3.847701,Lat,56.513986,Elevation,900,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,5552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,,5.5,10.39,9.27,15.96,1.91,9.45,4.53,9.15,7.68,10.48,1.25,5.42,8.88,8.04,5.07,2.23,3.01,4.06,8.79,4.27,3.75,7.51,8.25,7.24,3.99,4.2,4.58,4.38,0.91,4.27,3.54,3.37,6.91,5.7,2.19,5.73
February,,,,,,6.65,6.85,3.36,5.37,2.45,1.34,2.72,0.23,,0.2,4.77,3.16,4.01,2.51,5.33,3.39,6.11,2.21,5.4,1.53,6.91,3.74,3.41,7.15,5,5.4,4.17,0.75,1.11,5.04,2.69,1.67,6.27,2.74,1.16,7.41
March,,,,,,1.21,2.91,5.19,11.18,0.57,3.07,0.99,2.55,3.59,3.41,2.33,3.67,2.68,1.48,4.14,3.44,2.72,4.27,2.57,0.72,3.74,2.75,7.24,6.12,1.8,4.39,2.5,4.49,1.31,4.32,1.69,4.3,5.1,2.76,5.17,3.72
April,,,,,,5.68,3.51,2.59,2.56,1.57,2.57,3,4.46,2.28,5.08,5.27,1.19,2.42,0.49,2.61,3.5,2.18,4.34,3.5,4.1,2.27,1.14,10.95,2.5,3.44,3.36,3.82,3.02,2.54,1.31,1.62,1.24,2,1.39,4.74,7.35
May,,,,,,8.17,4.4,3.45,2.34,5.33,2.81,5.59,3.91,2.76,2.92,0.73,2.21,3.57,3.76,1.89,2.14,3.67,6.45,3.33,3.35,6.12,2.07,4.89,3.42,3.48,2.35,2.25,3.07,3.18,6.81,3.12,2.44,2.71,4.24,1.28,4.02
June,,,,,,0.49,5.44,4.76,4.86,2.72,2.15,7.02,2.2,2.2,1.88,8.09,2.16,1.57,5.12,2.48,0.39,0.68,1.77,4.07,3.3,5.02,3.65,3.86,5.53,1.81,1.15,2.41,3.01,2.15,2.63,1.54,4.13,1.55,5.07,2.31,2.86
July,,,,,,2.04,2.94,7.84,1.91,4.09,2.8,5.83,4.3,3.23,3.71,0.91,6.41,3.3,4.85,5.35,5.66,2.68,3.26,2.61,3.79,4.56,4.31,6.28,3.3,1.21,6.3,2.67,2.1,4.21,2.26,1.44,4.64,4.85,5.64,4.83,3.67
August,,,,,,4.57,2.9,7.09,8.01,4.53,7.6,2.19,2.07,1.28,6.23,2.56,1.58,3.36,1.65,2.66,0.94,3.65,7.42,6.06,3.53,2.08,4.07,0.06,9.43,4.48,7.2,7.19,4.87,2.06,4.93,1.62,6.31,6.47,6.82,1.87,5.1
September,,,,,,3.48,3.22,6.8,5,1.11,6.1,1.82,2.02,2.6,8.61,6.2,4.18,2.47,4.4,3,2.07,2.38,6.12,4.74,4.59,6.98,8.88,5.79,4.75,1.78,8.56,4.92,2.29,6.15,5.89,2.4,7.47,3.35,7,0.83,4.77
October,,,,,,6.17,7.37,8.24,9.77,7.17,8.84,2.68,8.09,5.07,6.71,8.74,3.74,4.16,8.32,6.33,9.38,4.84,3.48,10.86,6.66,6.97,0.69,3.68,5.08,7.76,4.02,1.74,6.63,3.57,9.48,3.7,3.6,3.11,3.74,5.95,9.17
November,,,,,,1.2,13.35,5.61,6.06,7.46,5.45,12.69,3.61,4.41,0.69,6.28,3.12,0.54,10.17,7.85,8.45,8.32,1.27,2.64,7.49,1.28,9.66,7.34,2.9,6.24,5.43,13.92,2.49,6.83,12.33,3.51,1.91,2.46,1.26,9.91,8.61
December,,,,,,5.6,1.35,2.72,5.23,13.6,7.51,4.94,12.17,1.32,11.73,2.92,5.59,2.53,5.47,2.75,5.14,5.13,9.54,3.14,6.49,7.89,6.36,2.05,11.26,6.79,2.09,7.59,3.58,6.09,7.26,9.24,6.9,7.06,9.08,12.12,6.72
Total,,,,,,50.76,64.63,66.92,78.25,52.51,59.69,54,54.76,,61.65,50.05,42.43,39.49,56.26,49.46,46.73,45.37,54.19,57.71,49.82,57.57,54.83,63.8,68.68,47.78,54.45,57.76,40.68,40.11,66.53,36.11,47.98,51.84,55.44,52.36,69.13
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1933 Feb 3.8"" amended for missing entries for snow and total estimated so removed",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
