MATLOCK-ROCKSIDE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SK301609,Long,-1.5514489,Lat,53.144401,Elevation,637,ft.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,2670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950
January,,,,,,,,1.13,1.39,1.46,3.67,1.24,5.92,5,2.23,3.89,1.44,,,,,,,1.88,2.93,3.47,3.98,2.53,7.02,1.94,5.32,2.61,3.18,2.35,2.88,1.37,4,5.76,3.94,7.17,3.03,4.21,3.16,5.38,3.39,,,,,,
February,,,,,,,,2.71,2.42,0.96,4.08,2.39,1.98,1.5,2.49,5.02,6.11,,,,,,,6.67,1.21,4.38,2.43,2.02,3.25,0.77,1.04,3.57,0.48,4.75,0.5,3.35,3.03,5.12,1.1,1.78,3.01,3.83,1.32,1.33,1.99,,,,,,
March,,,,,,,,1.76,3.67,5.16,0.86,1.74,4.56,4.98,3.14,1.11,5.62,,,,,,,2.29,1.18,1.14,1.1,4.37,3.06,0.14,3.19,0.25,1.44,2.89,3.22,0.83,2.46,3.18,0.19,2.6,2.09,4.28,2.43,0.72,0.27,,,,,,
April,,,,,,,,2.13,3.21,1.7,2.82,1.74,0.35,3.66,1.25,1.27,1.56,,,,,,,2.76,2.64,2.64,2.06,2.56,1.29,1.3,3.43,4.18,3.54,1.01,2.69,2.94,1.65,2.16,0.17,1.62,2.07,1.97,1.51,1.29,2.24,,,,,,
May,,,,,,,,3.91,2.98,2.1,2.71,1.65,2.79,2.46,1.49,1.29,2.28,,,,,,,3.22,3.57,3.95,3.11,1.28,1.17,2.55,1.6,3.2,6.34,2.22,1.33,0.34,0.52,3.03,2.13,1.84,2.24,3.06,4.02,3.06,1.99,,,,,,
June,,,,,,,2.27,4.64,1.87,3.06,2.02,2.46,3.47,1.12,2.43,1.23,,,,,,,,0.68,2.44,0.03,2.57,4.52,3.42,1.35,2.21,4.34,0.85,1.57,0.75,4.35,3.09,0.91,1.69,1.65,0.82,0.2,0.92,1.85,1.96,,,,,,
July,,,,,,,1.56,2.58,2.81,3.67,3.08,0.05,5.2,1.02,3.62,4.38,,,,,,,,3.85,5.89,1.56,2.91,2.19,1.17,2.25,6.39,4.36,2.74,2.36,1.68,0.96,4.61,2.42,3.38,5.69,2.76,4.28,2.25,1.22,3.44,,,,,,
August,,,,,,,1.84,2.88,3.92,2.58,4.84,1.5,6.34,2.16,1.9,2.52,,,,,,,,3.23,3.57,3.72,2.55,4.66,4.29,2.28,3.22,6.04,2.05,0.47,1.61,2.06,1.09,1.04,1.16,2.4,0.46,3.63,4.31,2.97,3.09,,,,,,
September,,,,,,,0.86,0.5,2.68,2.42,0.58,1.79,1.44,1.81,1.42,0.69,,,,,,,,3.53,3.3,3.68,1.52,4.76,0.5,1.24,4.89,4.18,2.76,1.35,2.39,4.39,3.5,1.49,2.39,1.42,1.77,0.43,2.05,3.04,4.5,,,,,,
October,,,,,,,7.03,5.81,1.2,5.15,3.1,2.7,3.47,3.61,3.33,2.15,,,,,,,,2.44,5.43,4.07,2.78,3.38,5.22,3.9,3.66,0.68,3.83,4.89,2.21,4.87,2.89,2.86,4.01,4.95,5.08,3.07,2.3,2,3.78,,,,,,
November,,,,,,,3.82,3.15,1.71,0.77,5.85,3.51,2.64,2.92,4.52,3.9,,,,,,,,3.62,2.23,2.83,5.32,3.6,5.16,7.45,3.87,5.15,2.82,1.83,1.97,6.22,3.38,1.7,4.3,4.64,7.34,4.02,1.4,2.52,5.83,,,,,,
December,,,,,,,2.97,2.87,2.53,6.56,6.48,6.56,3.34,1.25,7.13,7.23,,,,,,,,3.95,3.69,3.11,1.22,2.92,2.88,6.85,3.66,1.45,1.48,0.52,6.02,3.83,2.76,5.11,4.54,1.96,2.17,1.32,2.89,1.3,2.52,,,,,,
Total,,,,,,,,34.07,30.39,35.59,40.09,27.33,41.5,31.49,34.95,34.68,,,,,,,,38.12,38.08,34.58,31.55,38.79,38.43,32.02,42.48,40.01,31.51,26.21,27.25,35.51,32.98,34.78,29,37.72,32.84,34.3,28.56,26.68,35,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NGR is Rockside Hydro. Altitudes match. Different observers1906 to 1916 and 1923 to 1944 but nothing to suggest gauges are in different location, they have same altitude within 1 ft.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
