"CAWTHORNE CANNON HALL",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,3173,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,3.60,3.44,3.29,1.26,1.85,3.00,3.02,1.83,5.24,1.23,3.82,
February,2.90,0.07,2.59,5.39,1.47,4.26,2.21,0.92,3.98,0.60,0.96,
March,2.57,1.25,1.99,2.07,1.16,0.99,1.19,2.31,2.38,0.16,3.39,
April,4.28,0.98,3.90,2.24,1.75,2.70,1.57,3.69,0.79,1.29,2.71,
May,4.54,1.01,0.87,3.17,3.06,4.00,2.98,1.57,2.29,1.33,1.17,
June,2.69,0.14,1.12,0.80,2.28,0.14,2.93,2.58,2.79,1.49,1.78,
July,5.21,0.73,3.74,3.15,2.53,0.91,3.11,2.64,0.46,2.14,6.78,
August,1.44,4.21,7.79,2.53,2.03,2.27,2.87,5.87,2.96,2.51,3.47,
September,1.67,1.05,3.64,1.61,3.12,2.25,1.63,4.38,0.35,0.49,4.59,
October,2.59,1.42,0.94,1.32,3.75,3.15,3.29,2.96,4.39,2.76,3.01,
November,1.61,2.07,1.31,4.43,2.33,2.56,5.19,3.99,3.76,4.99,3.04,
December,2.91,4.55,3.83,2.72,2.94,3.67,1.21,2.20,1.72,6.42,2.25,
Total,36.01,20.92,35.01,30.69,28.27,29.90,31.20,34.94,31.11,25.41,36.97,
Calc annual,36.01,20.92,35.01,30.69,28.27,29.90,31.20,34.94,31.11,25.41,36.97,
Difference,-0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,0.00,-0.00,0.00,
