SLAIDBURN THORNEYHOLME,,,,,,,,,,,,
,,,,,,,,,,,,
Station no,3076,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,7.19,11.46,4.96,6.46,5.18,5.36,7.97,5.72,16.27,3.14,9.02,
February,6.05,0.48,8.23,5.74,1.21,6.42,8.72,3.36,7.70,1.03,0.80,
March,5.72,8.46,3.30,2.08,2.19,2.47,3.51,4.84,4.21,2.08,4.33,
April,8.35,2.34,3.44,3.96,2.16,3.63,2.60,4.55,1.97,1.97,2.71,
May,8.30,3.08,1.87,5.51,6.39,4.78,4.10,2.06,0.84,2.86,2.34,
June,2.29,0.24,2.83,0.98,2.93,0.12,3.50,5.70,10.60,2.41,2.30,
July,8.37,3.05,7.20,5.05,5.10,2.18,4.85,7.00,4.53,4.67,4.84,
August,2.28,7.56,6.86,8.14,8.57,5.56,4.36,8.34,7.17,8.66,9.32,
September,3.41,2.83,6.12,6.77,6.78,4.67,6.66,9.81,2.12,3.11,4.08,
October,1.59,4.22,1.27,7.86,6.13,7.69,5.33,6.28,8.55,9.22,10.55,
November,4.37,3.16,3.75,10.59,5.14,3.25,8.30,7.22,8.61,10.06,8.39,
December,5.69,10.70,7.20,5.46,6.68,4.88,1.92,1.90,5.07,11.14,5.81,
Total,63.61,57.58,57.03,68.60,58.46,51.01,61.82,66.78,77.64,60.35,64.49,
Calc annual,63.61,57.58,57.03,68.60,58.46,51.01,61.82,66.78,77.64,60.35,64.49,
Difference,0.00,0.00,-0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,0.00,0.00,
