"ELKESLEY PUMPING STATION",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2632,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,2.31,1.85,3.08,1.31,1.66,1.33,2.19,1.21,3.51,1.57,3.27,
February,2.22,0.22,2.59,4.11,1.16,1.91,1.23,1.70,1.49,0.50,0.45,
March,2.26,0.97,1.63,1.29,0.94,0.61,0.50,2.41,2.73,0.08,2.19,
April,4.50,1.10,2.65,2.00,1.55,1.85,1.91,1.95,0.82,0.86,2.57,
May,2.73,1.50,0.62,3.41,2.31,4.16,1.81,1.04,1.59,0.86,1.15,
June,2.34,0.56,0.88,0.80,1.11,0.08,2.81,3.23,1.79,0.89,1.50,
July,4.14,0.44,3.46,3.51,2.03,1.03,1.17,2.25,0.60,1.38,5.00,
August,0.66,4.08,6.74,2.42,2.86,1.58,2.55,3.66,2.45,1.97,2.54,
September,1.67,0.69,2.28,2.25,2.20,3.13,0.94,4.27,0.23,0.83,4.06,
October,2.01,2.77,0.85,1.64,4.15,2.36,1.85,1.85,5.31,3.07,1.63,
November,1.26,1.64,0.91,1.92,1.55,2.33,3.33,2.40,2.06,4.48,2.95,
December,2.25,1.63,3.17,2.47,1.75,1.82,0.81,2.50,1.77,4.17,2.16,
Total,28.35,17.45,28.86,27.13,23.27,22.19,21.10,28.47,24.35,20.66,29.47,
Calc annual,28.35,17.45,28.86,27.13,23.27,22.19,21.10,28.47,24.35,20.66,29.47,
Difference,0.00,-0.00,0.00,-0.00,0.00,0.00,0.00,-0.00,0.00,-0.00,0.00,
