"WEALDSTONE, KODAK WORKS",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,865,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,1.63,2.39,1.46,2.84,1.61,4.12,0.95,2.37,
February,,,,3.08,0.36,2.79,2.36,3.42,1.54,0.54,0.48,
March,,,,2.24,0.60,0.34,0.18,2.57,1.54,0.01,1.12,
April,,,,1.78,3.12,1.48,3.19,1.69,1.28,0.96,1.70,
May,,,,1.92,3.23,1.60,2.18,1.19,1.90,1.77,2.45,
June,,,,0.26,2.53,0.02,2.85,2.79,2.54,1.16,1.22,
July,,,,2.93,3.43,3.49,2.49,2.54,2.04,2.39,1.73,
August,,,,1.83,2.11,2.54,1.03,4.41,2.47,1.23,3.51,
September,,,,1.41,2.56,2.97,2.05,4.52,1.15,0.19,2.43,
October,,,,4.92,3.39,3.01,2.21,2.16,3.98,3.05,0.92,
November,,,,1.34,2.47,1.50,4.88,2.99,2.36,6.13,3.41,
December,,,,2.35,3.00,1.80,0.39,2.56,2.24,4.64,1.94,
Total,,,,25.69,29.19,23.00,26.65,32.45,27.16,23.02,23.28,
Calc annual,0.00,0.00,0.00,25.69,29.19,23.00,26.65,32.45,27.16,23.02,23.28,
Difference,NaN,NaN,NaN,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,
