"GREAT BARRINGTON",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2206,,,,,,,,,,,
,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,,
January,1.99,2.83,2.46,2.34,0.61,3.52,4.22,3.46,6.55,2.83,,
February,1.62,0.18,3.47,0.30,3.31,2.31,5.04,0.88,0.15,2.20,,
March,0.12,2.25,2.83,2.54,0.41,2.43,3.29,0.26,2.04,2.44,,
April,3.52,3.20,1.20,2.35,4.25,1.56,3.10,0.06,3.89,1.53,,
May,4.32,6.12,1.78,0.80,1.07,0.88,2.26,2.10,0.92,1.00,,
June,2.85,0.95,1.88,1.60,4.30,3.84,1.08,1.03,2.19,0.37,,
July,3.90,2.55,1.13,0.70,0.72,5.96,1.66,1.50,5.32,2.38,,
August,3.21,2.70,0.75,1.97,1.47,0.21,0.26,2.59,2.00,0.09,,
September,1.92,2.80,2.39,3.10,6.08,5.14,1.87,3.93,1.84,0.54,,
October,0.66,4.33,2.97,1.62,5.27,1.34,3.24,3.64,4.69,3.66,,
November,4.20,2.03,0.88,2.14,5.78,2.23,1.77,3.36,5.07,7.74,,
December,1.58,0.98,0.42,6.57,4.06,2.83,2.50,3.66,2.16,1.70,,
Total,29.89,30.92,22.16,26.03,37.33,32.25,30.29,26.47,38.19,26.48,,
Calc annual,29.89,30.92,22.16,26.03,37.33,32.25,30.29,26.47,36.82,26.48,,
Difference,0.00,-0.00,0.00,0.00,0.00,0.00,-0.00,0.00,1.37,0.00,,
