ASHBURTON-WEST-STREET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SX755697,Long,-3.75646,Lat,50.51402,Elevation,246,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,1699/5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,1.49,4.83,3.33,,,,,,,,,,,,,,,,10.17,5.31,6.54,1.1,9.94,10.35,10.12,11,4.27,6.87,7.29,13.86,6.01,4.46,8.69,6.24,11.92,0.95,1.67,7.41,6.71,1.4,2.31,7.42,5.9,7.95,7.1,10.63,6.18
February,,,,,8.27,10.64,9.16,,,,,,,,,,,,,,,,0.02,5.33,0.24,6.35,5.85,11.29,2.3,3.2,7.51,7.3,0.42,3.9,0.86,5.4,5.53,3.29,2.77,3.1,11.38,7.15,0.58,2.18,5.04,4.61,0.24,9.27,5.9,0.45,7.68
March,,,,,8.82,1.1,4.61,,,,,,,,,,,,,,,,3.56,6.94,4.46,1.83,6.05,7.15,0.19,2.34,5.17,5.4,4.8,1.6,0.12,2.59,3.2,13.52,2.9,1.66,3.88,5.72,4.91,0.89,5.74,2.75,1.99,6.75,2.77,6.49,4.35
April,,,,,2.43,1.28,1.19,,,,,,,,,,,,,,,,3.92,2.71,3.87,6.94,3.32,4.23,0.16,3.71,4.82,1.29,3.46,1.9,3.3,1.62,2.52,6.32,3.1,2.96,2.63,2.63,5.83,3.48,0.37,1.69,0.92,0.47,0.94,5.87,3.73
May,,,,,2.18,3.88,1.74,,,,,,,,,,,,,,,,4.89,2.76,1.93,2.98,1.02,4.06,4.13,0.57,1.83,2.73,8.4,7.51,0.7,3.45,6.76,3.26,3.93,2.94,3.54,2.67,2.68,5.28,3.63,5.62,1.06,2.95,4.24,1.82,2.61
June,,,,,1.48,2.08,3.38,,,,,,,,,,,,,,,,4.53,2.6,2.15,5.91,1.44,1.51,1.72,4.07,0.74,2.62,0.65,1.6,4.01,4.5,3.54,3.85,2.94,0.82,1.11,0.89,1.04,2.77,4.45,3.53,2.82,2.31,3.86,1.96,2.09
July,,,,,4.47,4.13,0.99,,,,,,,,,,,,,,,,2.6,3.18,0.59,0.35,7.58,0.87,4.56,9.63,3.04,1.04,2.58,3.01,4.08,2.66,1.59,2.45,1.3,2.08,5.95,1.85,1.65,3.47,2.76,3.53,4.11,5.12,4.37,1.23,4.76
August,,,,,3.11,2.49,4.76,,,,,,,,,,,,,,,,2.43,1.3,5.94,2.62,0.31,1.21,8.83,3.02,0.07,5.29,4.66,3.58,4.44,2.49,6.25,1.57,4.97,2.42,5.93,7.3,5.89,2.76,3,0.7,4.61,3.68,5.38,2.69,4.59
September,,,,,2.68,1.59,4.48,,,,,,,,,,,,,,,,6.09,2.8,4.72,4.67,4.33,2.35,1.79,0.62,1.96,0.73,3.2,4.13,3.57,4.3,7.77,2.48,2.77,3.72,5.95,5.74,4.41,5.52,5.06,1.31,9.65,5.19,7.15,0.14,7.47
October,,,,,3.79,6.72,9.08,,,,,,,,,,,,,,,,10.05,5.36,5.05,5.71,1.7,3.98,6.94,6.75,6.97,1.9,3.94,6.54,8.09,7.44,3.33,1.36,4.31,11.34,1.86,1.25,10.35,4.81,5.44,3.86,2.66,3.28,4.91,4.94,10.5
November,,,,,7.89,4.1,8.25,,,,,,,,,,,,,,,,4.15,1.53,2.72,8.51,4.84,3.63,10.71,11.49,12.34,3.58,1.3,3.27,12.24,1.81,13.44,3.71,2.97,6.58,10.25,8.92,6.37,3.43,12.28,7.05,1.79,2.85,2.91,11.28,11.05
December,,,,,13.99,14.89,5.69,,,,,,,,,,,,,,,,4.64,3.06,18.67,7.6,9.38,5.44,6.3,3.88,5.59,5.71,9.34,4.79,5.21,10.02,7.22,3.85,10.78,2.37,4.75,6.71,5.05,0.92,4.88,8.9,8.59,5.44,6.82,13.56,6.91
Total,,,,,60.6,57.73,56.66,,,,,,,,,,,,,,,,57.05,42.88,56.88,54.57,55.76,56.07,57.75,60.28,54.31,44.46,50.04,55.69,52.63,50.74,69.84,51.9,54.66,40.94,58.9,58.24,55.47,36.91,54.96,50.97,44.34,55.26,56.35,61.06,71.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914-1917 Observer lived at the pharmacy in the centre of town,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1932-1937 Observer lived at No 1 West St,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1937 Observer moved to 4 Bowden Hill but it does not fit distance to church,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGR on sheet is too far east,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Therefore NGR on edge of rec ground behind church which is centre of all locations and matches elevation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1932 Observer lived at No 1 West St,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1937 Nov 23 Gauge moved 100yds S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1956 Apr 12 Inspection Gauge sound Measure certified Site satisfactory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Note says It is found this record fits the average for Ashburton Druid House,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRC_ID 8449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1932-1962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
