"SANQUHAR WANLOCK HEAD",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR1253,,,,,,,,,,,
,,,,,,,,,,,,
,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,,
January,5.66,6.10,16.75,12.52,7.51,14.14,4.16,13.91,6.23,1.42,,
February,6.94,8.84,9.36,1.85,4.62,2.08,6.78,7.19,4.82,5.08,,
March,2.66,6.26,6.80,5.38,3.88,3.56,8.62,2.37,3.24,5.15,,
April,3.07,4.28,2.35,0.23,4.53,2.36,2.50,2.61,2.48,3.39,,
May,5.36,1.05,2.96,3.73,0.99,3.36,1.24,5.28,4.76,2.58,,
June,2.02,2.02,9.25,3.64,1.71,5.63,4.34,5.53,5.35,6.35,,
July,1.89,5.84,3.78,12.95,3.15,2.83,2.24,5.13,1.09,4.08,,
August,1.90,5.59,6.12,6.74,7.96,2.85,8.39,8.05,6.02,3.77,,
September,4.59,3.35,8.41,6.39,7.04,9.52,2.96,3.77,8.84,7.60,,
October,7.95,4.67,5.82,7.83,12.47,5.25,7.86,9.15,8.48,4.02,,
November,4.50,2.53,10.56,4.80,4.71,7.19,4.42,10.86,3.44,1.01,,
December,2.77,9.21,15.54,5.86,2.59,6.96,10.73,7.37,3.98,4.94,,
Total,49.31,59.74,97.70,71.92,61.16,65.73,64.24,81.22,58.73,49.39,,
Calc annual,49.31,59.74,97.70,71.92,61.16,65.73,64.24,81.22,58.73,49.39,,
Difference,-0.00,-0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,,
