WANLOCKHEAD - Dawson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NS873129,Long,-3.7810184,Lat,55.397056,Elevation,1330,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,RR1253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1850,1851,1852,1853,1854,1855,1856,1857,1858,1859,1860,1861,1862,1863,1864,1865,1866,1867,1868,1869,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889
January,,,,,,,,,,,11.71,7.27,8.52,7.02,7.11,5.36,13.06,6.23,8.45,10.54,5.66,,16.75,12.52,7.51,14.14,4.16,13.91,6.23,1.42,3.2,2.22,6.89,9.02,12.01,13.15,,,,
February,,,,,,,,,,,5.4,6.98,1.92,2.07,6.46,3.84,5.36,6.43,10.29,8.15,6.94,8.84,9.36,1.85,4.62,2.08,6.78,7.19,4.82,5.08,8.13,4.61,9.76,8.49,11.21,14.15,1.77,,2.5,
March,,,,,,,,,,,7.35,8.42,4.5,4.39,3.77,2.97,4.86,3.49,13,1.39,2.66,6.26,6.8,5.38,3.88,3.56,8.62,2.37,3.24,5.15,3.25,8.3,5.26,1.45,7.46,11.5,5.82,,4.76,
April,,,,,,,,,,,1.67,0.39,5.89,3.69,1.97,0.72,3.36,6.26,5.37,2.57,3.07,4.28,2.35,0.23,4.53,2.36,2.5,2.61,2.48,3.39,8.44,1.28,3.94,0.95,0.24,7.75,4.98,,6.73,
May,,,,,,,,,,,4.59,0.86,4.85,5.01,2.12,6.45,1.52,1.95,5.84,0.92,5.36,1.05,2.96,3.73,0.99,3.36,1.24,5.28,4.76,2.58,2.17,3.82,2.35,3.41,3.88,,6.34,,5.61,
June,,,,,,,,,,3.08,6.83,3.54,8.28,5.34,4.69,0.6,2.48,3.74,1.02,2.4,2.02,2.02,9.25,3.64,1.71,5.63,4.34,5.53,5.35,6.35,3.82,6.08,1.84,2.42,0.44,,3.31,,2.97,
July,,,,,,,,,,3.68,3.42,7.54,-999,0.8,5.79,2,3.83,4.4,2.83,4.17,1.89,5.84,3.78,12.95,3.15,2.83,2.24,5.13,1.09,4.08,3.33,-999,,2.86,4.9,,6.78,,8.35,
August,,,,,,,,,,3.91,4.31,10.09,-999,6.92,1.14,8.38,6.66,4.43,6.74,1.5,1.9,5.59,6.12,6.74,7.96,2.85,8.39,8.05,6.02,3.77,1.26,-999,,,,,,,,
September,,,,,,,,,,6.25,3.12,8.08,2.15,6.89,9.18,1.46,7.85,6.13,2.56,8.88,4.59,3.35,8.41,6.39,7.04,9.52,2.96,3.77,8.84,7.6,6.81,3.72,,,,,,,,
October,,,,,,,,,,4.37,9.09,8.54,10.86,5.16,4.15,4.74,4.71,7.87,8.19,3.09,7.95,4.67,5.82,7.83,12.47,5.25,7.86,9.15,8.48,4.02,1.51,2.95,3.13,8.17,6.1,,,,,
November,,,,,,,,,,5.46,3.49,10.36,3.22,6.25,6.43,5.93,4.86,1.59,4.63,8.78,4.5,2.53,10.56,4.8,4.71,7.19,4.42,10.86,3.44,1.01,8.64,12.35,8.61,8.43,4.26,,6.35,,,
December,,,,,,,,,,3.56,4.33,9.12,11.82,6.9,5.86,10.42,8.34,6.13,16.77,10.08,2.77,9.21,15.54,5.86,2.59,6.96,10.73,7.37,3.98,4.94,5.85,8.17,6.11,6.25,13.43,,7.53,,,
Total,,,,,,,,,,,65.31,81.19,74.1,60.44,58.67,52.87,66.89,58.65,85.69,62.47,49.31,,97.7,71.92,61.16,65.73,64.24,81.22,58.73,49.39,56.41,63.35,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TYRain_1850-1859_H_pt1-page-057.csv ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERROR_TYRain_1860-1869_07_pt1-page-028.csv CORRECTIONS Jun 1860=6.83  July-Aug 1862 bracketed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TYRain_1870-1879_11_pt1-page-029.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jan 1871 estimated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
July-Aug 1881 bracketted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
