"WHITTLESFORD (SCOTTS)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1192,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,1.67,1.93,1.80,1.14,2.57,1.01,2.07,2.18,2.61,1.30,1.77,
February,0.35,0.24,1.36,2.51,0.85,2.83,2.33,3.03,1.19,0.47,0.59,
March,1.30,0.66,1.37,1.90,0.52,0.93,0.27,2.06,1.32,0.08,1.64,
April,3.90,1.15,2.30,1.66,2.31,1.70,2.72,1.78,0.74,1.62,2.01,
May,1.96,0.54,1.50,1.18,3.70,1.95,2.03,0.72,1.87,1.36,2.67,
June,0.99,0.53,0.91,0.72,1.80,0.52,2.43,2.43,1.86,1.27,0.42,
July,3.08,0.24,3.56,3.00,4.23,2.57,3.10,2.21,2.27,2.77,2.42,
August,0.83,1.36,1.85,4.97,2.41,2.40,0.84,2.87,2.17,0.74,1.78,
September,1.57,1.36,2.19,2.03,2.36,3.01,2.88,4.32,0.59,0.18,3.32,
October,0.78,0.85,0.50,3.44,3.09,2.95,2.14,1.58,2.63,2.99,0.87,
November,0.56,1.52,1.02,1.20,2.55,1.57,3.26,2.26,1.42,4.02,3.70,
December,1.71,1.55,1.61,2.11,2.28,1.53,0.40,2.02,2.27,3.90,2.20,
Total,18.70,11.93,19.97,25.86,28.67,22.97,24.47,27.46,20.94,20.70,23.39,
Calc annual,18.70,11.93,19.97,25.86,28.67,22.97,24.47,27.46,20.94,20.70,23.39,
Difference,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,
