"LOCH ARKLET, CORRIEARKLET",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5377,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,14.65,16.50,12.75,13.30,9.65,10.55,17.40,12.80,20.10,3.50,15.30,
February,17.10,4.15,8.40,10.85,3.20,8.95,9.30,5.80,10.60,3.30,0.60,
March,10.75,16.00,3.45,4.75,0.80,3.50,10.00,6.20,12.20,1.90,5.60,
April,4.00,2.20,4.40,6.30,5.55,9.50,3.60,6.20,6.00,1.80,3.40,
May,10.75,7.00,8.55,3.80,7.55,11.60,5.20,4.10,1.80,8.20,4.10,
June,3.60,1.60,4.05,2.95,4.85,1.80,5.90,6.80,8.00,6.60,4.50,
July,5.90,6.75,6.85,8.65,9.80,3.30,5.10,6.30,8.10,7.60,4.60,
August,7.85,8.65,6.20,10.50,6.60,7.50,8.45,8.80,9.00,9.60,9.10,
September,5.20,4.60,5.30,14.05,9.50,4.60,6.50,7.60,6.90,4.40,7.10,
October,7.00,9.70,4.25,16.00,6.15,9.70,10.80,10.20,14.30,11.80,14.20,
November,11.75,4.95,6.90,8.05,8.30,1.70,14.35,8.60,12.60,13.20,11.10,
December,8.80,18.10,10.30,7.40,13.90,7.00,7.10,2.10,10.80,20.70,10.90,
Total,107.35,100.20,81.40,106.60,85.85,79.70,103.70,85.50,120.40,92.60,90.50,
Calc annual,107.35,100.20,81.40,106.60,85.85,79.70,103.70,85.50,120.40,92.60,90.50,
Difference,0.00,-0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,-0.00,0.00,
