"ASHTON UNDER LYNE KNOTT HILL RESERVOIR",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2835,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,4.96,6.45,3.28,3.60,3.34,3.14,3.74,4.93,9.69,2.11,4.78,
February,4.26,0.42,4.69,5.16,1.32,5.95,3.40,1.68,5.18,0.98,0.47,
March,3.11,3.27,2.62,2.13,1.47,1.96,1.52,4.50,2.05,1.35,3.06,
April,4.96,1.59,2.74,3.57,1.87,2.37,1.97,3.77,1.08,1.64,2.90,
May,5.75,2.50,1.63,3.90,6.81,4.09,4.39,1.58,1.31,3.04,2.55,
June,3.77,0.45,3.39,1.33,3.85,0.08,3.68,4.83,7.10,1.85,4.05,
July,8.62,1.76,5.32,5.33,4.20,2.15,2.66,3.77,2.31,3.59,6.69,
August,3.01,6.19,5.42,5.02,6.37,4.00,5.03,5.32,5.74,5.81,6.00,
September,2.82,1.07,4.02,4.25,4.09,4.25,3.78,6.18,0.97,1.97,3.48,
October,1.26,2.57,0.92,4.56,5.40,5.39,3.36,3.40,4.36,5.28,6.03,
November,1.48,2.37,3.23,5.69,1.92,3.66,4.42,3.88,6.23,7.94,5.09,
December,3.30,5.41,4.38,4.22,4.56,3.29,2.23,0.82,2.95,6.35,3.01,
Total,47.30,34.05,41.64,48.76,45.20,40.33,40.18,44.66,48.97,41.91,48.11,
Calc annual,47.30,34.05,41.64,48.76,45.20,40.33,40.18,44.66,48.97,41.91,48.11,
Difference,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,-0.00,
