"MOORE (UPLANDS)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2735,,,,,,,,,,,
,,,,,,,,,,,,
,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,,
January,2.05,3.13,4.10,3.82,1.60,3.21,2.24,6.68,2.43,0.91,,
February,3.22,1.41,1.58,1.43,2.35,4.57,0.58,1.51,1.28,4.24,,
March,2.43,2.46,0.89,0.70,0.76,0.78,4.74,0.98,2.16,1.91,,
April,1.16,1.26,1.04,2.00,1.72,0.83,2.23,1.14,2.20,2.57,,
May,1.82,3.73,2.36,2.05,3.58,1.72,2.05,1.44,4.14,0.94,,
June,0.60,0.38,2.29,1.61,2.74,3.14,1.94,3.02,0.72,2.19,,
July,3.11,3.43,2.33,2.62,2.04,3.12,2.08,2.03,1.97,3.05,,
August,4.40,2.80,3.18,2.50,2.52,4.29,0.22,4.57,1.80,4.03,,
September,0.82,2.08,3.46,4.19,1.74,4.54,2.62,1.68,1.10,4.16,,
October,3.45,3.75,2.94,3.92,4.27,0.85,0.67,2.15,3.15,2.02,,
November,2.37,0.43,1.93,5.52,0.33,4.74,2.73,2.16,4.76,4.40,,
December,0.93,3.78,1.29,2.51,2.59,3.23,2.55,2.63,3.79,3.30,,
Total,26.36,28.64,27.39,32.87,26.24,35.02,24.65,29.99,29.50,33.72,,
Calc annual,26.36,28.64,27.39,32.87,26.24,35.02,24.65,29.99,29.50,33.72,,
Difference,0.00,0.00,0.00,-0.00,0.00,0.00,-0.00,0.00,0.00,0.00,,
