NORDON (FAR KNOWL FARM),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SD852165,Long,-2.22535,Lat,53.644796,Elevation,1000,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,2896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,2.09,4.05,4.63,4.45,8.04,4.6,3.36,4.09,5.33,5.55,8.93,5.04,3.96,4.22,4.42,6.22,5.7,14.29,2.65,7.31,5.46,6.48,2.78,4.32,3.21,4.58,4.43,6.62,5.86,2.97,0.99,6.97,7.06,8.11,4.49,6.26,3.89,11.04,3.27,4.39,5.73,5.3,2.53,5.44,2.86,,,,,
February,,6.72,2.37,2.11,3.07,5.71,4.76,1.74,7.31,1.02,4.77,0.71,6.24,5.17,1.39,8.23,5.03,2.61,6.88,1.38,0.4,6.1,0.2,4.11,0.66,8.21,3.28,6.43,2.61,6.22,2.89,5.1,2.07,4.44,3.11,7.22,7.78,0.95,4.21,4.17,6.12,3.26,1.59,2.05,4.29,2.12,,,,,
March,,2.75,6.68,5.52,6.69,1.99,2.01,2.58,2.69,5.13,4.37,4.65,3.97,2.23,2.3,1.96,3.04,5.74,3.53,2.07,2.96,0.82,3.22,3.12,2.65,2.27,3.47,2.43,1.9,3.44,3.89,4.6,3.63,1.65,0.86,2,1.32,5.85,2.04,2.29,3.13,5.51,3.43,2.77,3.38,1.95,,,,,
April,,3.22,1.25,5.3,2.14,2.39,5.73,2.05,1.16,2.77,6.27,2.12,2.88,3.59,1.12,2.99,2.14,4.12,1.27,1.52,2.54,4.17,4.78,2.3,2.37,4.37,1.17,4.07,0.88,2.47,3.1,2.37,2.92,3.63,3.95,2.97,1.76,4.06,2.46,4.96,4.49,2.98,4.34,3.83,1.06,3.2,,,,,
May,,2.34,2.62,3.96,3.29,2.08,2.84,2.32,2.99,2.27,6.69,3.41,2,4.4,5.34,5.39,5.15,2.54,1.44,3.62,2.2,3.03,5.26,1.62,4.17,1.34,1.04,2.19,3.96,1.76,0.69,3.18,4.53,3.4,3.6,5.05,1.48,2.41,2.05,4.4,2.18,1.63,2.28,2.76,3.86,4.94,,,,,
June,,4.39,6.92,3.34,2.54,1.14,3.55,2.45,2,2.13,3.14,0.45,3.59,1.53,2.11,0.07,3.3,5.47,8.43,1.7,2.37,6.51,0.86,2.22,3.26,4.03,3.86,2.7,5.59,4.49,1.12,0.49,0.89,5,3.96,6.45,4.8,3.06,6.76,0.55,3.72,2.24,5.03,3.89,4.67,3.98,,,,,
July,,0.53,4.61,1.21,5.98,5.88,2.84,3.17,4.57,2.33,10,2.45,5.92,3.59,4.46,2.42,2.86,4.4,2.49,4.25,6.89,6.06,4.76,3.86,3.4,2.57,5.77,2.95,5.34,7.66,5.61,3.72,6.36,3.92,4.92,3.68,5.7,4.92,3.35,2.68,6.45,4.15,3.43,8.66,7.79,1.83,,,,,
August,,2.91,8.23,2.64,4.39,6.29,4.29,7.92,4.39,4.8,3.4,7.48,5.11,7.23,8.7,5.06,5.7,8.16,7.85,7.99,9.34,5.42,1.63,2.55,4.49,2.09,3.76,2.87,4.89,3.47,3.12,9.12,5.74,9.31,4.31,4.28,9.02,0.36,5.96,4.74,8.57,5.71,6.3,7.51,7.59,1.13,,,,,
September,,4.83,2.26,1.66,4.84,0.95,3.25,3.16,13.52,2.78,3.45,1.97,4.87,6.39,4.82,4.52,4.42,7.2,0.87,2.45,4.59,3.44,6.77,1.99,4.54,8.89,6.66,2.19,1.6,1.52,6.1,1.17,3.32,6.18,6.42,3.91,9.27,3.92,3.96,2.24,9.98,3.97,4.49,5.08,6.54,4.25,,,,,
October,,3.81,5.97,1.99,3.11,1.89,7.44,10.87,5.12,2.68,1.57,3.95,1.03,6.38,6.46,6.33,4.93,5.88,6.79,7.95,7.53,3.02,9.14,5.49,7.37,11.78,7.24,2.04,12.54,2.29,5.37,6.5,8.87,4.29,5.8,7.65,1.32,1.12,3.99,6.26,3.28,1.29,5.67,2.34,10.75,2.84,,,,,
