"MARKET DEEPING WILSTHORPE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2527,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,1.77,1.64,1.94,0.94,1.83,0.82,2.13,1.18,2.51,1.14,1.88,
February,0.66,0.45,2.15,2.56,0.60,1.57,1.36,1.79,0.92,0.46,0.83,
March,2.25,0.44,1.22,1.78,0.43,0.51,0.19,1.55,1.76,0.08,1.73,
April,3.59,0.76,2.75,1.15,1.13,1.53,1.77,1.52,0.66,0.83,2.59,
May,1.96,0.91,0.81,0.87,2.82,3.09,2.17,0.69,1.65,1.01,2.70,
June,1.99,0.77,0.60,0.54,1.87,0.08,2.77,2.94,2.87,1.16,0.50,
July,2.80,0.39,4.95,2.98,2.22,1.41,1.60,1.86,2.01,1.88,2.42,
August,0.82,1.94,3.30,1.92,1.35,1.29,0.91,3.64,1.36,1.05,2.17,
September,1.56,0.68,1.45,2.29,1.71,2.28,1.92,3.35,0.57,0.71,4.01,
October,0.80,1.10,0.97,2.09,4.56,2.27,1.78,1.68,3.18,2.24,1.08,
November,0.62,1.13,0.55,1.48,1.79,1.59,2.72,2.09,2.31,3.47,2.47,
December,1.62,1.11,2.13,1.63,1.48,1.64,0.43,1.85,1.88,3.04,1.45,
Total,20.44,11.32,22.82,20.23,21.79,18.08,19.75,24.14,21.68,17.07,23.83,
Calc annual,20.44,11.32,22.82,20.23,21.79,18.08,19.75,24.14,21.68,17.07,23.83,
Difference,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,
