"WOOLWICH N. WOOLWICH PUMPING STATION",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,57,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,2.24,1.61,2.01,0.86,2.59,1.37,1.74,1.25,2.72,0.75,2.09,
February,0.54,0.08,1.58,2.51,0.66,2.81,2.79,2.98,1.08,0.24,0.88,
March,1.38,1.03,0.95,1.89,0.72,0.69,0.16,1.94,1.62,0.05,1.38,
April,2.50,1.22,2.44,1.30,2.82,1.43,4.48,1.52,1.18,1.07,1.21,
May,0.58,0.95,0.83,1.80,3.36,1.18,1.64,1.14,2.11,1.49,2.86,
June,1.17,0.37,1.15,0.49,2.61,0.19,2.77,2.26,2.19,0.66,0.70,
July,3.21,0.08,2.64,2.38,2.65,3.88,1.96,2.06,2.12,1.79,1.76,
August,1.83,0.99,1.83,1.81,1.82,2.06,2.91,3.38,2.57,1.82,3.64,
September,3.10,1.74,1.75,0.90,2.78,1.79,0.94,3.73,0.62,0.28,2.38,
October,0.77,0.71,1.00,4.89,3.20,2.25,2.36,0.97,3.36,2.38,0.92,
November,0.76,1.77,1.19,1.47,2.74,1.08,4.40,2.07,1.66,4.53,3.91,
December,1.75,1.04,2.73,1.62,2.48,2.33,0.54,3.21,2.45,3.56,1.45,
Total,19.83,11.62,20.10,21.92,28.43,21.06,26.69,26.51,23.68,18.62,23.18,
Calc annual,19.83,11.59,20.10,21.92,28.43,21.06,26.69,26.51,23.68,18.62,23.18,
Difference,-0.00,0.03,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,
