"BRACKLEY (WATERWORKS)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1093,,,,,,,,,,,
,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,,
January,1.41,1.73,1.71,2.11,0.63,3.64,4.09,2.62,5.15,2.48,,
February,2.17,0.13,2.45,0.37,2.71,1.77,3.86,0.71,1.08,2.06,,
March,0.11,1.82,2.75,1.96,0.35,1.77,2.85,0.27,1.98,2.10,,
April,3.74,2.42,1.02,1.66,4.23,1.51,3.38,0.04,3.01,1.68,,
May,2.84,5.44,1.09,0.87,1.42,0.76,2.76,1.81,1.37,1.65,,
June,2.19,1.63,2.13,1.14,4.46,2.68,1.47,1.01,2.36,0.65,,
July,2.96,3.07,0.94,1.66,0.37,4.86,1.65,1.73,3.13,3.53,,
August,3.08,2.20,0.79,2.01,2.04,0.36,0.50,1.90,2.90,0.05,,
September,2.24,2.15,1.19,2.44,4.60,3.19,2.33,2.86,0.62,0.75,,
October,0.55,3.51,1.93,1.42,3.72,1.81,2.63,3.11,6.72,3.31,,
November,3.21,1.98,1.14,1.92,4.53,2.37,1.75,2.97,3.74,6.40,,
December,0.81,0.73,0.31,5.81,3.56,2.54,1.88,3.43,1.54,1.34,,
Total,25.31,26.81,17.45,23.37,32.62,27.26,29.15,22.46,33.60,26.00,,
Calc annual,25.31,26.81,17.45,23.37,32.62,27.26,29.15,22.46,33.60,26.00,,
Difference,-0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,-0.00,,
