"BIRMINGHAM, ERDINGTON - new gauge",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SP102917,Long,-1.851098,Lat,52.523083,Elevation,442,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,2485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,,,,,,,4.46,1.48,1.92,1.88,2.76,1,3.42,3.55,2.97,5.76,2.67,3.97,3.43,5.03,2.56,1.71,2.13,2.19,4.34,1.3,0.76,2.59,2.41,1.02,1.14,2.24,3.79,1.33,2.14,3.24,5.75
February,,,,,,,,,,,0.81,2.71,0.36,3.51,0.33,2.44,2.65,3.46,0.71,1.26,2.66,2.75,1.09,1.46,1.77,2.41,2.82,1.61,1.61,0.67,4.95,2.55,0.46,1.14,2.34,1.96,0.64,2.63,4.2,0.34,2.14
March,,,,,,,,,,,2.77,0.1,1.7,2.76,1.97,0.65,2.13,2.75,0.49,1.69,1.68,2.58,1.88,0.82,0.34,0.75,0.78,6.1,1.05,1.48,1.33,4.54,2.16,1.69,2.49,3.18,1.02,2.24,1.66,1.64,1.67
April,,,,,,,,,,,2.75,3.7,3.54,1,2.59,2.99,1.92,2.45,0.11,1.88,4.07,1.67,1.55,0.86,2.09,0.99,2.07,2.26,1.43,2.23,2.06,2.31,2.58,2.63,0.58,1.13,1.46,0.22,0.9,3.46,1.05
May,,,,,,,,,,,2.19,3.84,6.87,1.28,0.8,1.18,0.9,2.26,1.65,1.13,3.15,3.05,3.23,3.87,0.59,3.02,2.71,2.55,2.12,2.21,1.49,3.22,2.54,2.74,2.29,5.01,0.6,1.36,2.14,0.98,0.97
June,,,,,,,,,,,1.5,3.58,1.37,2.33,0.85,3.27,3.3,0.82,2.04,1.64,0.64,0.8,0.37,2,1.34,3.19,3.71,1.6,2.94,0.25,1.8,1.03,1.6,1.82,3.73,2.55,2.11,1.01,4.17,0.97,2.7
July,,,,,,,,,,,4.41,3.14,3.29,3.6,1.45,0.33,5.56,2.43,2.57,5.5,2.75,3.81,2.17,0.93,2.38,2.67,1.18,2.74,1.45,1.88,2.43,0.76,2.46,3.41,3.55,0.36,3.19,3.4,4.37,1.68,3.67
August,,,,,,,,,,,2.92,5.13,2.22,1.08,1.71,1.68,0.86,0.93,4.3,2.75,0.31,4.04,2.87,1.76,2.62,1.85,5.14,0.63,4.24,1.44,3.04,4.44,3.98,2.54,4.22,0.5,5.69,4.34,3.04,2.38,3.47
September,,,,,,,,,,,4.05,2.6,2.95,0.7,2.29,3.87,2.88,2.07,2.28,0.91,0.76,0.29,1.58,2.03,2.66,1.32,3.83,1.28,2.44,1,4.27,2.66,1.3,2.41,1.43,1.59,2.42,4.83,3.22,0.26,5.62
October,,,,,,,,,,,2.75,0.83,3.75,4.09,1.86,3.31,1.64,2.67,2.53,3.86,3.87,2.63,2.32,1.95,2.89,3.62,0.6,0.47,2.77,5.32,0.74,0.74,3.92,2.09,3.33,1.61,1.42,1.26,2.4,3.08,5.11
November,,,,,,,,,,,3.43,3.5,2,0.95,2.37,5.23,2.32,1.63,3.07,3.99,6.27,3.31,1.46,1.53,4.27,0.32,6.05,1.7,1.58,3.13,4.15,6.45,2.13,1.32,6.02,2.46,0.76,1.9,1.98,4.01,3.4
December,,,,,,,,,,,2.76,0.83,0.81,0.43,4.24,3.79,2.69,2.4,3.54,1.45,1.85,1.42,2.97,1.11,1.59,2.75,2.74,1.93,4.36,1.28,1.65,2.25,3.17,1.29,2.08,2.27,3.06,2.08,3,4.32,3.5
Total,,,,,,,,,,,34.8,31.44,30.78,23.61,23.22,29.74,30.27,27.42,26.26,31.82,30.68,30.32,24.92,23.35,25.1,24.6,33.76,25.06,30.33,22.19,28.67,33.54,28.71,24.1,33.2,24.86,26.16,26.6,33.22,26.36,39.05
