"BROADSTONE SEWAGE WORKS",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1590,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,3.88,5.01,4.45,2.25,5.39,1.59,3.87,
February,,,,,0.47,5.10,1.98,3.13,2.52,1.26,0.85,
March,,,,,1.32,0.89,0.57,2.97,2.60,0.13,1.15,
April,,,,,2.88,2.29,3.75,1.96,1.78,0.89,2.11,
May,,,,,4.46,3.49,2.22,0.98,1.53,1.98,2.16,
June,,,,,1.93,0.00,2.35,2.28,2.19,1.24,0.31,
July,,,,,2.86,3.25,1.33,2.58,1.41,1.28,1.51,
August,,,,,2.18,3.25,0.71,3.08,2.35,1.25,3.26,
September,,,,,3.55,3.36,0.51,5.41,2.07,0.81,3.12,
October,,,,,4.28,3.92,4.06,2.49,7.11,4.63,2.24,
November,,,,,4.09,2.97,9.49,3.27,3.53,8.49,6.19,
December,,,,,5.80,3.76,0.55,4.06,3.35,6.98,4.13,
Total,,,,,37.70,37.29,31.97,34.46,35.83,30.53,30.90,
Calc annual,0.00,0.00,0.00,0.00,37.70,37.29,31.97,34.46,35.83,30.53,30.90,
Difference,NaN,NaN,NaN,NaN,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,
