"KINGTON GRAVEL HILL",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR2762,,,,,,,,,,,
,,,,,,,,,,,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,,
January,,,,,,,0.78,2.79,0.71,5.71,,
February,,,,,,,0.57,2.48,2.18,4.72,,
March,,,,,,,3.23,4.22,1.07,1.56,,
April,,,,,,,1.05,2.91,2.24,2.51,,
May,,,,,,,0.43,1.38,3.33,3.08,,
June,,,,,,,1.73,3.41,1.57,2.24,,
July,,,,,,,1.61,1.60,0.83,0.89,,
August,,,,,,,1.71,3.94,2.21,0.50,,
September,,,,,,,6.16,3.03,1.21,2.47,,
October,,,,,,,3.44,1.49,6.17,3.27,,
November,,,,,,,1.00,2.16,2.67,2.95,,
December,,,,,,,5.23,5.21,3.70,3.68,,
Total,,,,,,,26.94,34.62,27.89,33.58,,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,26.94,34.62,27.89,33.58,,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,0.00,0.00,-0.00,0.00,,
