SELKIRK THE HANGINGSHAW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NT398302,Long,-2.956015,Lat,55.561746,Elevation,670,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,RR1202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930
January,,1,2.5,4.8,5.05,3.15,4.33,2.03,2.17,1,4.94,1.67,2.57,1.32,3.8,2.6,1.55,2.91,0.86,4.18,4.85,1.86,1.5,5.27,2.5,1.16,3.64,0.42,2.96,3.49,3.7,1.43,3.3,3.61,2.11,2.27,4.31,3.13,3.8,3.67,3.6,5.22,,,,,,,,,
February,,3,3.2,4.3,4.26,4.64,1.57,1.51,1.51,2.28,1.04,0.43,2.48,4.07,6.7,0.25,1.4,3.35,1.83,3.16,5.21,1.14,2.38,6.04,3.13,1.31,1.87,2.3,2.56,1.96,4.74,2.5,2.24,1.33,3.54,4.06,4.83,0.76,2.59,1.55,2.47,0.47,,,,,,,,,
March,,3.5,4.2,3.7,3.04,2.21,5.44,1.84,3.84,2.54,2.23,4.04,2.45,1,1.35,4.27,2.42,6,1.61,3.09,1.47,2.18,1.48,5.96,2.12,2.68,2.19,2.56,6.07,5.62,2.11,2.63,3.82,4.52,3.8,2.71,4.31,0.94,0.45,3,4.52,4.1,,,,,,,,,
April,,1.2,4.6,2.5,2.08,3.51,2.15,2,2.68,4.47,1.28,1.2,1.75,0.82,1.77,1.32,1.01,1.78,3.67,3.53,2.29,2.87,1.83,1.09,2.43,2.53,1.19,2.63,1.55,3.18,3.28,2.67,0.52,3.54,1.36,1.11,3.06,3.46,0.65,3.01,2.68,0.96,,,,,,,,,
May,,3.7,2.3,1.4,2.29,3.77,5.25,1.73,1.7,1.91,2.02,1.49,2.9,2.93,5.84,0.83,0.56,1.46,1.83,3.33,2.1,2.56,3.33,1.07,2.77,1.09,6.61,3.91,1.51,2.49,1.23,1.66,1.31,3.53,2.31,1.74,4.59,2.23,2.4,1.59,3.46,2.8,,,,,,,,,
June,,4.1,6.8,3.9,0.54,0.53,1.68,0.79,2.93,0.88,3.75,0.99,2.43,2.56,3.22,1.43,4.21,4.17,1.58,1.39,4.23,2.31,1.57,1.9,2.6,1.94,1.46,2.79,1.28,2.45,0.92,1.78,4.1,1.44,1.44,0.95,1.68,1.05,0.44,1.53,1.05,,,,,,,,,,
July,,2.9,5.48,5.9,6.46,1.33,3.58,3.64,5.45,4.39,2.92,3.93,2.23,2.83,0.48,6.03,4.08,1.84,1.05,2.17,2.76,1.17,3.61,4.42,2.85,1.67,2.16,2.35,1.97,2.29,4.92,0.67,1.64,0.81,1.98,3.12,5.28,1.26,4.04,0.57,2.49,,,,,,,,,,
August,,5.6,3.17,2.97,1.12,2.58,1.17,2.2,2.52,4.46,4.34,6.31,4.84,3.64,4.62,3.71,1.73,5.89,2.58,1.2,4.58,3.93,1.74,4.01,2.13,3.78,6.41,4.51,2.83,2.38,6.1,1.15,5.02,1.04,1.54,2.8,4,6.66,1.73,2.27,3.14,,,,,,,,,,
September,,3.7,2.23,4.73,2.57,4.13,3.55,4.58,0.85,1.26,2.32,4.55,2.12,1.26,0.9,0.27,5.44,2.51,2.96,3.11,1.88,2.29,1.97,2.42,1.31,2.04,0.89,0.93,1.8,1.66,0.24,1.17,2.66,2.31,0.64,1.79,2.19,1.77,6.28,1.97,1.79,,,,,,,,,,
October,,4,2.98,3.9,1.58,3.37,5.71,1.6,2.04,5.76,1.98,3.92,4.37,2.01,3.04,6.24,4.57,2.28,5.07,2.33,4.65,2.73,2.28,10.12,0.99,2.76,5.27,6.42,1.86,5.96,3.05,3,3.08,3.19,1.65,2.22,5.31,4.33,2.7,3.01,2.37,,,,,,,,,,
