"PETERHEAD, STOCK BRIDGE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5655,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,2.27,1.73,2.47,2.09,2.44,1.05,4.19,2.08,3.54,2.26,1.73,
February,1.58,0.61,1.99,4.67,1.93,2.95,3.60,2.13,0.73,2.94,1.19,
March,2.80,1.96,2.29,1.47,2.39,1.60,1.35,2.02,2.45,0.37,1.12,
April,1.77,0.91,2.97,2.55,1.74,2.07,2.33,2.84,1.74,1.81,3.02,
May,3.62,1.81,1.16,4.78,4.25,2.76,2.26,2.82,1.15,1.30,1.16,
June,0.15,0.84,2.13,1.27,1.41,1.70,1.65,2.57,2.22,1.89,1.97,
July,2.34,1.60,3.90,1.03,4.11,2.27,2.28,2.23,1.35,2.66,2.21,
August,2.56,1.81,2.69,5.36,4.43,2.25,3.09,1.42,1.85,3.09,6.53,
September,2.59,1.31,2.64,2.74,3.65,4.90,4.32,6.65,3.03,1.43,3.94,
October,1.61,1.63,2.49,3.79,2.41,3.04,5.68,3.93,2.42,2.91,3.97,
November,1.57,2.54,2.60,4.24,2.53,2.28,3.58,3.56,3.55,3.20,4.14,
December,2.61,1.84,1.61,4.15,1.92,3.03,1.68,2.32,2.61,4.99,3.14,
Total,25.47,18.59,28.94,38.14,33.21,29.90,36.01,34.57,26.64,28.85,34.12,
Calc annual,25.47,18.59,28.94,38.14,33.21,29.90,36.01,34.57,26.64,28.85,34.12,
Difference,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,
