ST ANDREWS MWR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NO502171,Long,-2.807233,Lat,56.343621,Elevation,13,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,5497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,3.95,1.7,1.9,1.87,1.96,2.08,3.14,2.51,3,3.28,1.7,2.25,2.2,4.42,2.14,5.94,1.09,1.8,4.17,1.78,2.13,1.78,0.96,4.11,3.41,3.87,4.17,1.98,2.46,3.88,4.08,1.36,3.64,1.46,3.81,4.85,1.05,1.18,3.59,1.21,0.66,1.42,1.3,1.95,2.9,2.79,0.8,3.72
February,,,,0.86,2.75,4.93,2.65,0.79,1.96,2.19,1.68,0.3,2.26,4.02,0.67,3.52,3.92,1.1,1.55,1.74,1.08,1.39,0.2,1.77,0.03,1.4,3.41,2.82,0.53,2.49,1.06,5.13,1.92,0.76,0.55,2.39,1.14,2,2.19,1.31,1.95,2.97,0.73,0.67,2.56,1.99,1.19,3.32,2.88,0.21,2.44
March,,,,3.51,3.52,1.51,2.77,1.33,1,1.84,1.64,2.42,2.24,1.44,0.84,1.43,0.99,2.02,3.41,0.33,1.68,1.13,2.61,1.11,2.74,1.28,2.28,2.39,0.52,2.45,2.93,2.17,1.98,0.88,0.64,1.13,2.06,3.77,0.76,1.32,2.58,2.21,2.16,0.36,2.25,1.76,1.26,1.55,3.88,1.39,1.44
April,,,,2.25,0.89,0.68,2.02,1.54,0.63,1.74,1.78,1.05,1.44,2.05,1.55,3.35,1.74,1.16,0.72,1.19,1.83,1.96,2.56,1.24,3.76,2.69,0.53,2.13,0.09,0.94,1.18,1.23,1.39,1.17,2.62,0.96,0.37,2.86,1.3,1.07,1.48,2.22,1.03,2.17,1.39,0.9,0.86,0.56,1.87,2.52,1.99
May,,,,3.35,2.14,0.85,2.9,1.42,3.22,0.87,2.79,2.32,0.82,1.12,3.22,3.67,1.6,2.32,1.28,2.49,1.08,3.11,2.94,1.09,2.44,0.84,1.2,2.56,3.63,1.08,1.37,1.99,4.09,3.59,1.79,4.19,1.76,4.83,2.94,1.48,2.26,2.03,1.63,1.84,3.33,1.86,0.63,1.48,1.83,0.84,1.61
June,,,,1.84,0.71,1.41,3.41,0.86,0.64,1.6,0.65,0.45,1.49,0.76,1.5,0.62,2.48,1.74,3.93,1.44,1.54,4.2,1.29,1.43,1.68,3.27,1.53,2.39,2.62,1.6,0.29,0.87,0.86,2.01,2.37,2.45,2.15,3.11,3.41,0.66,1.05,1.63,2.47,0.78,2.29,0.83,2.83,0.61,2.35,2.18,1.35
July,,,,0.76,2.24,3.1,5.96,1.58,3.33,0.84,2.13,1.96,4.06,1.61,5.1,1.04,2.29,2.7,1.31,3.04,2.45,4.64,2.65,2.48,2.77,0.78,4.44,3.63,3.26,3.38,6.8,1.83,2.55,2.06,2.94,3.21,2.7,1.52,1.45,2.52,2.87,2.84,1.72,2.35,1.91,1.27,3.65,5.19,5.26,2.91,2.83
August,,,,1.65,1.92,3.46,3.43,3.91,1.87,1.92,3.41,3.06,1.82,3.77,1.71,1.65,2.01,4.76,4.17,3.5,6.05,3.39,0.45,1.02,3.09,1.64,0.95,3.28,3.49,1.63,1.07,2.2,2.23,5.48,2.39,3.58,3.17,0.51,5.03,2.67,3.26,3.6,3.5,1.82,2.68,0.34,5,2.33,2.85,0.66,4.33
September,,,,2.02,0.65,2.28,1.55,0.88,4.23,1.4,1.77,1.01,2.24,2.06,4.53,2.91,4.29,5.1,2.35,0.49,4.37,1.05,1.53,1.31,2.66,3.47,2.54,1.45,2.64,1.66,1.91,0.8,2.22,2.69,2.9,2.75,2.96,1.68,2.1,1.48,6.48,1.56,1.2,2.7,2.48,0.84,3.62,1.5,2.2,0.52,2.13
October,,,,1.77,2.37,3.57,3.78,2.44,2.28,1.65,2.28,2.91,1.77,2.35,4.14,2.23,4.84,4.57,3.81,2.49,3.2,1.19,6.8,2.69,2.33,3.53,1.05,3.04,3.84,2.81,3.45,3.01,1.87,2.49,3.29,4.57,0.67,1.2,3.15,4.04,1.84,0.13,2.72,1.73,6.21,1.74,0.99,1.72,1.51,1.39,3.68
