BRENTWOOD-SHENFIELD-RECTORY (THE LODGE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,TQ605947,Long,0.31744783,Lat,51.628225,Elevation,303,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,RR4648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940
January,,,,,,,,,,0.84,1.46,1.48,3.44,3,0.82,3.75,1.31,1.52,3.05,3.53,,2.81,3.29,1.22,3.02,1.64,2.72,1.33,3.59,1.33,2.11,1.61,1.18,1.31,,,,,,,
February,,,,,,,,,,0.89,2.57,1.33,1.67,0.6,2.21,2.55,4.59,0.67,1.08,3.09,,0.37,2.2,3.04,0.79,2.45,2.83,3.19,1.4,0.59,0.54,1.66,0.26,0.97,,,,,,,
March,,,,,,,,,,3.13,0.97,1.94,2.8,1.94,4.43,1.21,4.36,1.73,1.05,3.4,,0.91,1.42,1.65,0.69,1.01,0.21,2.08,2.42,0.06,1.36,0.49,1.43,1.66,,,,,,,
April,,,,,,,,,,1.69,1.31,1.19,0.11,2.62,1.09,1.09,1.52,1.77,2.7,3.79,,1.75,2.74,1.46,3.22,1.65,4.3,1.77,1.47,1.45,2.08,3.66,2.44,0.79,,,,,,,
May,,,,,,,,,,1.3,2.23,0.74,0.99,1.44,1.89,2.63,1.88,3.75,1.83,0.26,,1.18,0.76,1.85,4.13,2.63,1.18,1.07,1.93,1.67,2.17,2.88,2.75,1.89,,,,,,,
June,,,,,,,,,,3.81,2.57,2.09,2.97,0.46,1.6,2.6,2.62,1.03,0.98,1.95,,0.17,1.03,0.98,2.36,0.28,3.8,2.75,2.73,0.75,0.68,1.84,0.85,1.44,,,,,,,
July,,,,,,,,,,3.72,1.9,0.62,1.54,2.29,0.99,4.08,0.94,4.66,6.13,2.07,,0.17,3.07,1.3,3.93,4.18,2.16,2.46,2,2.08,2.26,2.94,2.65,,,,,,,,
August,,,,,,,,,,1.9,1.93,0.77,3.58,1.14,1.63,3.38,3.89,4.31,1.03,2.1,,1.42,1.79,2.41,2.31,2.72,1.03,3.97,3.24,2.02,3.44,3.72,1.19,,,,,,,,
September,,,,,,,,,,2.49,1.04,1.43,2.23,0.85,1.07,2.39,1.31,1.16,4.28,1.31,,2.32,2.98,1.64,3.05,2.6,1.42,4.85,0.69,0.47,3.15,1.72,2.3,,,,,,,,
October,,,,,,,,,,4.81,1.63,3.18,1.8,3.78,1.36,1.91,3.19,3.69,1.6,0.72,,0.6,1.24,4.58,3.44,2.64,2.38,1.76,3.67,3.1,0.66,0.76,5.46,,,,,,,,
November,,,,,,,,,,1.06,3.6,4.07,1.95,3.11,2.56,3.04,4.54,1.83,2.12,1.94,,1.8,1.58,2.04,3.27,1.9,4.23,2.47,2.01,5.63,4.14,2.17,1.14,,,,,,,,
December,,,,,,,,,,3.22,3.5,4.21,2.93,0.71,6.59,5.14,3.01,1.41,2.17,4.05,,1.17,2.42,2.01,2.91,2.56,0.51,3.25,3.15,3.99,2.09,0.7,0.56,,,,,,,,
Total,,,,,,,,,,28.86,24.71,23.05,26.01,21.94,26.24,33.77,33.16,27.53,28.02,28.21,,14.67,24.52,24.18,33.12,26.26,26.77,30.95,28.3,23.14,24.68,24.15,22.21,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1909 Gauge moved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
