"BRENTWOOD SHENFIELD RECTORY",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR4648,,,,,,,,,,,
,,,,,,,,,,,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,,
January,,,,,,,,2.13,0.82,2.17,,
February,,,,,,,,2.45,1.02,1.74,,
March,,,,,,,,3.50,1.35,0.69,,
April,,,,,,,,1.75,1.52,2.64,,
May,,,,,,,,1.47,2.48,1.41,,
June,,,,,,,,2.42,1.97,1.58,,
July,,,,,,,,1.00,0.83,1.12,,
August,,,,,,,,2.35,1.00,1.21,,
September,,,,,,,,2.92,0.30,2.55,,
October,,,,,,,,0.34,2.63,2.42,,
November,,,,,,,,1.20,1.86,3.71,,
December,,,,,,,,2.15,2.60,1.49,,
Total,,,,,,,,23.68,18.38,22.73,,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23.68,18.38,22.73,,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00,-0.00,0.00,,
