"LITTLINGTON, PLOUGH & HARROW INN.",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,533,,,,,,,,,,,
,,,,,,,,,,,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,,
January,,,,,,,,2.71,1.00,3.22,,
February,,,,,,,,2.85,1.31,3.01,,
March,,,,,,,2.58,4.65,1.38,0.77,,
April,,,,,,,0.70,2.13,1.10,3.49,,
May,,,,,,,0.40,0.82,3.86,1.09,,
June,,,,,,,3.02,2.30,1.43,0.80,,
July,,,,,,,1.80,0.49,0.52,0.77,,
August,,,,,,,2.18,3.90,1.52,0.82,,
September,,,,,,,5.10,4.57,1.01,4.26,,
October,,,,,,,5.54,0.33,3.52,2.74,,
November,,,,,,,1.80,1.70,3.19,4.43,,
December,,,,,,,4.86,3.24,3.43,3.15,,
Total,,,,,,,,29.69,23.27,28.55,,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,27.98,29.69,23.27,28.55,,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00,0.00,0.00,,
