DESBOROUGH-UDC-WW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SP798836,Long,-0.827367,Lat,52.444548,Elevation,457,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,1133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
January,,,,,,,,,,1.33,2.89,1.44,1.5,1,1.61,1,3.76,3.51,2.88,5.05,2.64,3.62,2.47,4.02,1.94,1.97,1.83,1.78,5.11,1.04,0.76,2.22,2.08,0.94,1.05,1.86,3.62,1.24,2.63,3.83,3.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
February,,,,,,,,,,0.67,1.02,2.6,0.48,2.25,0.34,2.03,2.37,2.86,0.7,0.88,,1.7,,0.96,1.22,2,2.13,1.76,0.96,1.03,3.75,3.7,0.78,1.42,2.34,2.1,0.6,2.79,2.37,0.05,1.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March,,,,,,,,,,0.09,1.04,0.37,1.52,2.83,1.41,0.47,1.51,4.06,0.29,1.76,2.21,2.99,,1.12,0.24,0.89,1.01,4.92,0.58,1.3,1.1,3.76,2.58,0.91,2.36,2.43,0.87,1.95,1.67,2.29,2.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
April,,,,,,,,,,1.64,2.5,3.07,3.1,0.7,1.95,3.21,1.8,2.58,0.1,2.36,2,1.36,1.14,0.95,1.57,1.1,1.92,1.44,1.67,1.88,2.19,2.69,1.83,1.93,0.34,0.82,0.91,0.38,0.8,2.55,0.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
May,,,,,,,,,,1.43,3.16,2.21,4.37,1.36,0.74,0.61,1.53,3.63,2.03,0.88,1.28,2.25,3.27,2.26,1.24,1.75,1.76,1.31,3.08,2.18,2.51,3.08,2.52,1.34,2.14,3.23,0.67,1.56,2.15,0.44,0.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
June,,,,,,,,,,1.19,1.09,2.44,0.43,2.24,0.63,3.01,3.69,1.65,1.77,1.61,0.94,1.55,0.23,2.24,2.84,2.29,3.68,1.65,2.09,0.4,1.84,1.62,1.06,2.4,2.3,2.74,2.68,2.14,5.16,0.67,2.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
July,,,,,,,,,,2.16,3.31,2.86,3.68,1.67,1.03,0.85,5.58,2.19,2.44,2.7,2.64,3,2.06,0.99,1.94,2.3,1.41,2.52,1.95,2.44,2.93,0.96,0.35,2.11,2.34,0.14,3.51,2.76,3.75,1.46,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
August,,,,,,,,,,1.25,1.94,2.61,1.8,0.83,1.53,1.58,0.53,1.78,3.03,5.44,0.17,3.33,1.83,1.85,2.22,1.62,4.41,0.03,3.44,1.54,1.83,4.45,4.14,2.63,3.55,0.69,4.3,2.91,3.15,0.8,5.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
September,,,,,,,,,,1.48,3.79,3.01,2.78,1.74,2.02,3.36,1.72,0.8,1.56,0.6,1,0.61,0.69,2.25,3.01,1.62,3.04,1.27,3.09,2.09,3.24,1.52,1.54,1.76,2.24,1.55,1.92,5.49,1.71,0,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
October,,,,,,,,,,2.69,1.31,0.38,3.03,2.2,1.35,3.22,1.68,2.73,2.63,4,3.44,1.88,2.78,1.95,3.13,3.34,1.39,0.17,2.89,5.19,0.6,0.82,2.43,2.26,3.07,1.91,1.21,1.17,2.69,1.7,4.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
November,,,,,,,,,,5.28,2.9,2.43,2.03,1.76,2.44,4.09,2.36,1.6,2.77,3.53,6.49,2.98,2.28,1.55,3.67,0.47,5.34,1.31,1.68,2.69,4.13,4.64,2.75,1.7,5.21,1.11,0.72,1.47,1.79,2.18,2.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
