ASH-BOCKING-VICARAGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,TM170548,Long,1.170354,Lat,52.148828,Elevation,231,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,RR1565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
January,0.06,1.03,1.69,1.54,1.53,1.44,2.42,1.08,0.64,0.62,1.66,1.44,0.96,2.03,1.48,0.35,1.45,2.34,0.88,2.29,3.47,0.5,0.72,2.19,2.12,1.08,3.98,0.72,0.94,0.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
February,1.46,2.14,1.9,2.27,1.03,2.61,0.34,0.42,1.73,1.8,0.73,0.04,2.12,2.5,1.47,0.79,0.26,1.94,1,1.31,2.55,0.5,0.7,0.37,2.38,0.81,2.16,1.37,1.79,1.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March,0.55,1.6,1.25,0.75,1.15,1.04,1,1.26,2.51,1.25,2.14,0.94,1.26,0.3,0.75,1.97,3.32,2.57,1.83,1.19,0.89,2.63,1.34,1.25,1.87,1.48,1.78,1.01,2.33,2.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
April,1.49,1,2.5,0.75,0.81,0.97,1.63,0.97,1.39,1.08,0.63,0.47,0.97,0.14,2.22,0.28,0.69,1.92,1.09,1.76,1.08,2.11,0.68,2.39,0.66,2.38,0.68,2.49,2.12,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
May,0.19,0.8,1.73,1.27,0.31,2.76,1.66,1.68,0.61,2.71,1.43,1.82,1.23,1.55,2.15,0.43,0.49,0.61,1.82,2.48,1.36,0.91,1.97,1.9,2.16,1.27,1.22,3.29,1.38,1.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
June,3.03,1.28,2.64,2.69,1.28,0.92,0.61,0.22,1.62,1.89,1.78,0.67,2.98,0.88,2.39,0.2,3.4,4.62,2.86,1.49,3.55,1.58,4.25,5.21,0.67,3.71,2.44,2.09,0.49,4.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
July,4.47,1.66,3.23,3.48,2.01,0.52,3.11,0.92,5.1,2.61,2.87,3.14,1.84,1.91,4.82,3.66,0.82,1.32,1.87,1.68,1.49,1.18,2.09,5.09,1.66,0.43,0.49,1.23,4.14,2.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
August,1.62,5.07,1.63,0.64,0.69,0.69,1.45,2.11,2.18,3.51,1.98,3.33,3.8,1.31,2.34,2.09,2.12,2.32,1.23,0.61,2.87,1.14,3.17,3.14,0.66,1.79,0.62,2.31,1.66,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
September,2.63,2.94,2.69,3.06,3.74,4.82,1.03,1.74,1.59,1.6,1.08,0.92,2.8,0.94,1.4,0.73,4.5,2.96,0.22,3.63,0.6,0.9,2.75,3.18,1.17,2.69,2.01,0.89,2.03,2.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
October,2.62,2.33,2.54,2.37,2.4,4.56,2.04,2.53,1.43,4.23,1.28,3.54,5.53,2.36,1.78,1.76,2.42,0.67,1.99,1.97,2.12,1.65,1.6,3.91,0.4,1.75,3.47,3.06,2.2,3.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
November,2.01,1.63,2.56,2.84,0.79,2.72,2.43,3.3,2.46,1.1,2.53,1.55,2.3,2.75,3.16,2.4,0.85,1.26,2.8,2.73,2.31,1.48,2.5,2.51,2.09,1.45,3.99,2.04,1.19,1.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
