ENFIELD-FORTY-HILL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,TQ338983,Long,-0.066668157,Lat,51.667553,Elevation,125,ft.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,,,,,,,1.82,1.46,1.99,1.6,1.45,1.15,3.9,3.71,2.98,5.13,2.37,2.26,2.15,4.27,1.62,1.88,1.94,1.88,4.04,1.13,1.12,,1.73,0.99,1.11,2.35,3.7,1.39,2.49,2.21,2.06
February,,,,,,,,,,,1.01,1.77,0.16,1.21,0.18,2.63,1.59,3.92,0.58,0.78,1.56,2.23,0.82,1.23,0.88,1.55,3.04,1.52,1.36,1.15,3.51,,0.76,1.59,2.53,1.85,0.33,3.26,2.83,0.08,2.11
March,,,,,,,,,,,1.59,0.06,1.46,2.3,1.93,0.57,1.02,2.27,0.34,1.56,2.93,3.11,1.93,0.41,0.12,0.68,1.41,5.57,0.77,0.85,0.76,,3.37,0.59,2.53,1.23,0.94,1.27,1.04,1.81,1.3
April,,,,,,,,,,,1.94,3.23,2.04,0.94,2.27,2.8,1.29,2.94,0.15,3.32,1.76,1.43,1.26,0.94,1.02,1.26,1.52,1.66,2.06,1.43,1.7,,1.15,2.82,0.33,0.43,1.25,0.3,1.57,2.52,0.58
May,,,,,,,,,,,2.7,2.64,3.12,2.34,0.46,1.24,0.22,3.22,2.38,1.46,2.15,1.78,2.84,1.83,0.85,3.08,2.36,0.81,2.33,2.02,1.69,,1.24,1.32,2.01,4.66,0.65,0.94,2.83,1.21,1.98
June,,,,,,,,,,,1.19,1.18,0.73,2.11,1.21,2.91,3.88,1.82,0.37,1.46,0.52,1.07,0.15,1.38,1.39,2.11,2.82,2.99,2.43,0.67,1.77,,1.16,1.63,2.51,2.18,3.62,0.9,5.05,0.96,1.27
July,,,,,,,,,,,1.83,2.57,1.65,0.76,0.56,0.63,2.94,1.85,1.62,2.13,2.55,3.12,1.97,1.71,2.52,2.46,3.82,2.59,0.68,2.54,3.54,,0.71,3.39,2.85,0.13,4.93,3.1,2.35,1.44,3.37
August,,,,,,,,,,,2.47,4.29,1.56,0.51,2.2,1.66,0.35,2.29,1.25,4.14,0.14,5.07,1.65,1.19,2.55,1.09,3.65,0.13,2.8,1.73,1.98,,3.02,1.98,3.25,1.45,3.98,2,3.05,1.41,2.22
September,,,,,,,,,,,3.04,2.29,1.76,2.57,1.41,3.06,2.3,1.74,2.8,1.53,0.75,0.77,1.04,1.91,3.16,2.01,3.43,1.43,1.48,0.28,2.68,,2.98,1.82,1.78,1.87,2.27,2.76,4.06,0.03,3.97
October,,,,,,,,,,,0.92,0.5,4.59,1.29,1.16,3.55,1.52,2.1,2.84,5.56,2.94,0.89,4.14,1.86,3.39,3.23,1.52,0.09,2.36,5.21,0.38,,2.45,3.18,2.34,3.68,2.75,2.1,2.88,1.86,6.05
November,,,,,,,,,,,3.99,1.99,1.3,0.81,1.76,3.49,3.13,1.59,3.32,4.13,6.69,2.36,2.09,1.43,3.84,0.44,4.3,0.76,2.01,2.53,4.88,,3.46,0.98,4.02,0.85,0.48,2.47,1.89,2.43,3.68
December,,,,,,,,,,,1.99,0.71,0.52,0.45,4.91,2.81,1.58,3.36,3.41,1.05,1.39,1.76,2.61,1.38,1.46,3.17,1.92,2.24,2.4,1.45,1.74,,2.48,0.63,1.89,1.94,3,1.84,2.94,3.51,2.74
Total,,,,,,,,,,,24.49,22.69,20.88,16.89,19.5,26.5,23.72,30.81,22.04,32.25,25.75,25.85,22.65,19.54,22.8,22.96,31.73,21.67,24.72,20.99,25.75,,24.51,20.92,27.15,22.62,27.9,22.33,32.98,19.47,31.33
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NOTES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NGR is from the 1950s record sheet and is The Elms where the observer, Dr E C Carter, lived.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
