"KINGTON GOLF CLUB",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2247,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,,,,5.41,,5.79,
February,,,,,,,,,2.84,,0.62,
March,,,,,,,,,3.08,,2.70,
April,,,,,,,,,1.65,,2.79,
May,,,,,,,,,0.78,,2.61,
June,,,,,,,,,4.26,,1.65,
July,,,,,,,,,1.12,,3.15,
August,,,,,,,,,3.45,,2.33,
September,,,,,,,,,2.04,,4.55,
October,,,,,,,,,5.37,,3.46,
November,,,,,,,,,6.37,,3.28,
December,,,,,,,,,2.94,,4.78,
Total,,,,,,,,,39.31,,37.71,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,39.31,0.00,37.71,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00,NaN,0.00,
