LOCH EIL (ACHOLALIEU),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NN 056 784,Long,-5.189212,Lat,56.85666,Elevation,100,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,5722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,,,,,5.81,4,11.91,14.09,5.68,11.78,6.67,7.14,12.53,11.5,16.11,1.89,11.29,8.47,16.22,11.07,13.01,6.95,3.45,8.39,12.51,3.69,1.27,0.66,6.78,8.31,8.51,5.51,12.83,7.96,7.68,10.14,6.36,,,,,,,,,,
February,,,,,,,,,10.96,0.41,12.78,3,9.09,4.36,4.47,5.28,5.09,3.95,6.82,1.8,0.36,7.04,0.21,4.99,2.64,10.89,2.21,5.92,8.91,9.59,2.97,4.98,3.74,9.6,3.61,9.75,7.74,0.32,7.57,11.02,7.32,,,,,,,,,,
March,,,,,,,,,2.25,3.49,8.39,10.69,2.47,2.63,0.53,4.33,6.67,4.37,7.29,1.4,4.46,0.98,3.62,3.37,3.62,4.08,3.73,2,11.43,6.3,6.78,2.32,3.19,5.6,3.91,7.25,2.93,2.28,6.04,3.82,5.9,,,,,1.27,,,,,
April,,,,,,,,,1.18,7.04,3.11,2.07,2.94,3.12,3.07,7.4,3.03,6.17,2.62,2.75,2.04,3.55,6.37,7,4.82,2.85,1.4,2.01,1.31,3.15,2.83,3.05,2.31,9.08,4.42,3.34,3.58,12.98,5.06,8.04,7.28,,,,,,,,,,
May,,,,,,,,,2.81,0.98,5.77,4.42,6.72,3.2,3.48,7.19,3.33,2.19,1.25,4.79,3.73,5.06,3.44,2.43,4.04,0.91,2.89,3.31,3.76,1.46,2.21,1.11,2.19,2.87,5.82,4.68,1.75,2.5,1.56,3.79,2.92,,,,,,,,,,
June,,,,,,,,,3.33,5.4,3.05,1.31,3.2,3.2,3.69,1.73,2.56,5.64,3.71,4.39,3.72,5.58,1.37,3.4,2.86,4.76,1.76,3.47,8.74,3.17,1.67,0.99,2.71,5.51,4.74,5.27,6.24,6.77,5.65,2.59,4.19,,,,,,,,,,
July,,,,,,,,,5.3,1.41,3.55,5.55,4.32,7.51,6.43,2.26,4.13,2.49,4.52,3.61,2.49,4.69,6.81,4.64,3.55,2.99,5.22,4.89,4.91,7.56,5.11,4.99,6.25,4.6,1.88,2.45,7.78,5.66,4.39,2.02,6.47,,,,,,,,,,
August,,,,,,,,,5.22,4.67,3.65,3.99,3.75,7.59,4.55,4.03,6.33,5.24,4.98,6.19,7.13,1.86,3.41,6.66,6,5.23,3.93,3.09,3.89,3.68,4,7.5,8.62,6.63,3.64,2.43,5.15,0.04,7.54,7.26,6.96,,,,,,,,,,
September,,,,,,,,,9.06,7.36,3.34,3.82,2.19,7.2,8.05,3.27,5,4.68,4.79,4.35,4.27,2.05,6.33,2.02,8.95,8.52,4.04,7.08,5.61,2.81,5.85,3.18,8.83,6.83,5.95,6.28,8.9,8.17,10.57,3.44,,,,,9.91,,,,,,
October,,,,,,,,,8.65,1.99,1.75,7.82,3.14,10.21,4.17,7,6.03,7.47,8.54,9.29,10.47,6,9.8,8.96,11.8,12.3,8.56,2.38,12.49,1.3,8.56,5.95,10.54,12.59,6.75,5.19,0.67,3.8,7.7,9.59,,,,,,,,,,,
November,,,,,,,,,7.91,6.1,8.87,3.04,4.92,6.51,4.85,1.63,8.27,4.55,8.13,7.43,6.64,9.75,8.29,3.44,1.73,5.78,6.08,0.88,13.92,10.76,9.46,7.69,3.37,6.61,7.79,0.72,6.29,9.93,5.93,7.3,,,,,8.96,,,,,,
December,,,,,,,,,8.68,8.94,6.39,13.86,8.15,5.5,11.12,7.27,6.32,0.13,6.9,13.31,6.61,9.64,11.62,1.74,8.15,4.64,13.96,1.75,7.48,3.98,11.28,7.07,13.08,4.87,8.13,6.59,8.23,3.96,12.04,13.41,,,,,5.24,,,,,,
Total,,,,,,,,,71.16,51.79,72.56,73.66,56.57,72.81,61.08,58.53,69.29,58.38,75.66,61.2,63.21,64.67,77.49,59.72,71.17,69.9,57.23,45.17,94.96,57.45,61.99,49.49,71.61,83.1,65.15,59.46,72.09,64.37,81.73,82.42,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1950 S O N D  -100 deleted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGR on 1940s Location,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
