"LOCH EIL, ACHDALIEU",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5722,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,11.91,14.09,5.68,11.78,6.67,7.14,12.53,11.50,16.11,1.89,11.29,
February,12.78,3.00,9.09,4.36,4.47,5.28,5.09,3.95,6.82,1.80,0.36,
March,8.39,10.69,2.47,2.63,0.53,4.33,6.67,4.37,7.29,1.40,4.46,
April,3.11,2.07,2.94,3.12,3.07,7.40,3.03,6.17,2.62,2.75,2.04,
May,5.77,4.42,6.72,3.20,3.48,7.19,3.33,2.19,1.25,4.79,3.73,
June,3.05,1.31,3.20,3.20,3.69,1.73,2.56,5.64,3.71,4.39,3.72,
July,3.55,5.55,4.32,7.51,6.43,2.26,4.13,2.49,4.52,3.61,2.49,
August,3.65,3.99,3.75,7.59,4.55,4.03,6.33,5.24,4.98,6.19,7.13,
September,3.34,3.82,2.19,7.20,8.05,3.27,5.00,4.68,4.79,4.35,4.27,
October,1.75,7.82,3.14,10.21,4.17,7.00,6.03,7.47,8.54,9.29,10.47,
November,8.87,3.04,4.92,6.51,4.85,1.63,8.27,4.55,8.13,7.43,6.64,
December,6.39,13.86,8.15,5.50,11.12,7.27,6.32,0.13,6.90,13.31,6.61,
Total,72.56,73.66,56.57,72.81,61.08,58.53,69.29,58.38,75.66,61.20,63.21,
Calc annual,72.56,73.66,56.57,72.81,61.08,58.53,69.29,58.38,75.66,61.20,63.21,
Difference,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
