HARROW-BESSBOROUGH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,TQ149880,Long,-0.34320136,Lat,51.579161,Elevation,215,ft.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940
January,,,,1.4,2.43,2.47,0.86,2.06,0.84,2.34,3.14,0.69,0.86,2.42,2.94,1.23,4.05,0.86,1.88,0.78,1.66,1.48,3.87,2.87,0.73,3.82,1.7,1.48,2.79,4.03,2.71,2.97,3.24,1.45,2.74,1.8,3.07,2.02,4.6,1.21,2.94,1.58,2.25,2.02,1.82,1.02,4.28,,,,
February,,,,2.86,1.8,0.11,0.4,2.82,1.17,2.12,4.58,0.83,1.25,0.84,2.59,0.91,2.06,1.31,1.55,0.41,3.42,1.79,2.01,0.98,2.85,3.63,3.88,0.94,1.2,2.87,0.47,0.14,2.74,3.54,0.45,3.18,2.48,3.38,1.61,0.57,0.56,1.88,0.11,2.23,0.25,2.42,1.78,,,,
March,,,,0.42,1.78,1.53,3.42,3.84,1.24,0.56,0.87,2,1.63,2.59,1.65,3.46,1.2,1,3.14,3.17,1.04,1.75,3.83,2.07,4.61,0.97,4.8,1.98,0.42,3.54,1.54,1.37,1.75,2.35,0.72,0.56,0.24,2.24,1.85,0.1,1.27,0.16,1.39,2.87,2.26,0.41,1.12,,,,
April,,,,0.04,1.45,1.96,0.54,1.92,1.27,2.38,1.21,2.14,0.72,1.88,0.98,1.79,0.51,3.86,2.67,1.68,1.4,1.8,0.08,3.14,0.73,1.18,1.46,2.28,3.65,3.27,3.24,1.13,2.96,2.03,3.48,2.13,3.25,2.27,1.42,1.22,1.98,3.76,2.6,0.84,1.76,3.01,1.42,,,,
May,,,,0.96,2.03,0.48,0.25,1.56,2.42,1.4,1.14,0.65,2.3,2.75,2.54,1.21,1.59,1.56,2.11,1.62,2.55,4.86,1.41,1.55,1.95,3.17,1.9,1.76,1.97,0.36,0.9,0.98,0.84,2.1,3.75,1.81,2.09,0.93,2.17,2.06,2.54,2.68,4.4,1.91,0.82,0.77,0.39,,,,
June,,,,0.67,1.94,0.51,1.75,4.13,1.55,1.92,2.52,1.93,4.25,5.17,0.72,3.31,2.89,1.95,1.91,3.52,2.08,2.31,2.49,0.4,1.34,1.27,2.53,2.43,1.11,1.45,2.14,0.12,1.36,0.38,2.72,0.09,3.08,3.62,3.01,1.64,0.94,1.53,0.89,1.78,0.98,3.45,3.45,,,,
July,,,,3.01,2.75,4.54,1.1,0.42,0.57,1.79,0.71,1.53,1.22,3.5,2.41,1.86,1.29,1.73,3.43,3.56,2.31,0.56,1.65,1.68,1.74,5.8,1.84,5.14,3.38,1.99,5.06,0.25,2.78,3.65,4.49,4.48,2.26,2.69,2.02,2.35,2.03,3.41,2.61,1.38,1.56,1.13,3.23,,,,
August,,,,1.68,4.43,2.87,3.4,3.13,1.21,0.58,2.6,1.71,3.4,4.09,1.92,2.43,0.9,1.8,3.12,2.27,3.43,1.62,5.49,1.22,1.15,3.16,3.99,5.29,1.36,2.68,1.75,2.38,2.67,1.8,2.34,3.03,0.86,4.2,2.81,1.48,2.98,4.85,1.07,0.47,2.44,1.61,0.4,,,,
September,,,,1.12,1.08,1.09,7.45,1.94,0.53,2.68,0.94,1.26,1.45,3.01,1.49,1.28,1.62,0.85,1.57,2.67,0.43,1.33,2.45,1.73,1.06,2.14,1.56,1.59,5.01,1.52,2.57,2.65,2.1,1.54,2.85,3.12,2.06,5,1.15,0.37,2.71,2.15,2.06,2.51,1.52,4.8,3.15,,,,
October,,,,4.1,3.84,2.97,2.72,0.76,2.9,2.28,2.2,1.87,1.82,6.46,1.4,1.37,3.75,4.55,2.7,4.44,2.37,2.72,2.48,3.16,1.64,2.4,3.54,4.07,1.63,0.55,1.96,0.84,0.75,5.41,3.83,3.35,2.31,2.01,4.04,3.08,1.01,0.48,5.02,1.64,1.63,2.29,1.92,,,,
