"COKER COURT GARDENS",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2056,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,5.27,3.13,5.26,1.92,3.42,4.05,4.09,3.95,5.36,1.73,7.33,
February,0.82,0.25,2.92,8.95,0.71,4.55,1.75,4.63,2.23,1.26,0.84,
March,3.23,2.49,3.23,1.67,1.75,0.86,0.65,5.07,2.59,0.37,2.24,
April,4.91,0.91,3.64,2.29,3.49,2.89,2.70,1.59,1.61,1.06,2.97,
May,1.78,2.23,0.42,1.52,5.60,3.81,2.64,1.44,1.59,3.00,1.73,
June,1.67,0.43,0.79,0.44,2.64,0.00,2.57,2.56,2.69,2.31,0.45,
July,5.18,0.74,4.63,0.99,4.23,2.70,3.36,3.00,1.82,1.66,2.15,
August,2.33,1.59,4.53,2.45,3.47,3.29,1.78,3.54,2.54,1.69,3.71,
September,1.61,0.68,2.57,3.25,5.70,4.07,0.69,5.62,1.75,0.64,3.69,
October,2.62,1.08,1.74,5.93,5.93,4.29,3.54,2.52,7.24,5.26,3.04,
November,1.53,2.17,2.57,2.76,3.94,3.45,10.27,2.98,3.87,10.78,5.18,
December,3.31,1.50,4.31,3.81,6.43,4.52,0.48,3.96,2.74,8.99,3.66,
Total,34.26,17.20,36.61,35.98,47.31,38.48,34.52,40.86,36.03,38.75,36.99,
Calc annual,34.26,17.20,36.61,35.98,47.31,38.48,34.52,40.86,36.03,38.75,36.99,
Difference,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,
