WINSFORD-VILLAGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SS906348,Long,-3.56326,Lat,51.10209,Elevation,620,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,2113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,,,,,,,8.73,5.45,7.7,3.46,6.37,1.38,5.49,8.62,8.8,10.1,3.84,5.24,6.55,9.67,4.87,5.4,6.01,5.51,13.36,2.17,2.14,7.28,7.52,1.02,2.88,6.31,6.77,6.06,5.6,7.17,5.87
February,,,,,,,,,,,1.6,4.82,0.09,4.72,0.56,6.48,3.57,8.58,2.4,3.41,4.25,6.06,0.44,3.86,1.42,6.19,6.84,1.81,3.57,2.34,10.76,6.85,1.28,3.03,5.68,4.71,0.41,6.98,6.13,0.27,5.49
March,,,,,,,,,,,3.25,1.6,4.22,4.83,3.66,2.1,3.83,6.48,0.26,2.36,3.57,7.02,3.23,1.54,0.37,1.85,1.8,7.01,2.49,2.11,3.23,5.6,4.23,2.02,5.22,1.63,2.06,4.35,1.9,4.5,3.1
April,,,,,,,,,,,4.09,4.45,5.27,1.53,4.6,7.04,3.35,4.2,0.19,4.95,3.69,1.72,2.46,1.1,2.65,1.69,3.83,4.64,3.01,3.44,3.81,5.83,4.59,4.27,1.12,2.21,1.75,0.2,1.61,4.89,3.23
May,,,,,,,,,,,2.54,5.42,3.95,2.2,1.93,2.1,0.83,2.62,4.34,1.39,1.58,2.76,5.8,4.03,1.58,4.66,4.83,3.34,5.15,4.33,2.27,3.43,3.78,2.73,3.64,6.09,1.03,2.96,5.28,1.36,2.32
June,,,,,,,,,,,1.2,4.69,1.54,1.72,1.95,5.01,3.16,1.59,2.8,3.64,1,1.46,0.39,2.15,4.4,4.45,5.07,3.38,3.19,0.89,2.11,1.8,1.96,1.69,3.24,4.92,2.59,1.94,3.57,2.74,1.89
July,,,,,,,,,,,4.27,4.76,6.21,2.99,0.77,0.48,8.81,2.15,3.67,7.94,5.27,2.57,2.41,3.96,4.16,3.52,2.82,2.48,2.66,2.29,6.56,1.28,2.58,6.83,4.78,2.48,4.27,5.11,3.83,3.92,7.07
August,,,,,,,,,,,6.23,5.72,1.19,1.62,4.73,3.52,1.18,1,6.65,3.35,0.45,6.33,4.91,4.82,5.82,2.21,6.09,0.91,4.57,5.49,7.51,5.65,6.95,4.82,4.56,0.7,4.59,5.56,5.62,4.98,4.78
September,,,,,,,,,,0.71,7.15,2.98,7.74,1.77,4.15,8.28,4.33,3.25,1.56,0.91,2.47,0.69,4,4.45,5.19,4.24,6.85,2,3.75,2.21,8.41,4.14,6.03,6.4,6.41,2.98,8.61,8.17,7.69,0.37,5.42
October,,,,,,,,,,9.53,6.74,1.49,10.74,5.63,4.65,7.53,3.47,4.33,9.61,4.49,6.65,3.88,4.69,4.18,8.4,6.61,1.64,1.21,6.21,8.89,2.02,2.49,6.3,3.81,6.42,2.81,2.92,6.16,4.37,5.75,12.1
November,,,,,,,,,,14.38,9.35,9.38,3.99,1.08,3.99,8.66,5.74,3.32,8.83,12.3,13.48,3.71,1.53,4.25,10.33,0.92,9.92,5.93,3.4,7,10.94,9.72,6.85,4.41,11.15,4.82,1.58,2.99,3.13,7.86,8.35
December,,,,,,,,,,12.73,7.46,3.68,3.08,1.53,13.46,6.86,6.56,4.99,7.23,4.09,4.58,4.54,7.12,3.84,6.6,7.87,7.51,5.8,7.39,5.14,4.98,5.46,5.68,1.81,6.06,8.47,6.68,4.65,5.57,13.32,10.11
Total,,,,,,,,,,,62.61,54.44,55.72,33.08,50.82,59.44,50.32,51.13,56.34,58.93,50.83,45.98,43.53,47.85,55.79,49.61,63.21,44.02,58.75,46.3,64.74,59.53,57.75,42.84,61.16,48.13,43.26,55.13,54.3,57.13,69.73
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Exe Vale House,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Post 1960 known as Winsford SRC_ID 8185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1929-2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
