WINCHESTER ST CROSS (MEADWAY),,,,,,,,,,,,
,,,,,,,,,,,,
Station no,719,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,,,,,1.48,5.08,
February,,,,,,,,,,0.91,1.01,
March,,,,,,,,,,0.05,1.34,
April,,,,,,,,,,0.84,2.78,
May,,,,,,,,,,1.82,2.31,
June,,,,,,,,,,1.58,0.48,
July,,,,,,,,,,1.78,2.13,
August,,,,,,,,,2.32,1.92,3.40,
September,,,,,,,,,1.35,0.28,3.06,
October,,,,,,,,,7.58,4.26,2.10,
November,,,,,,,,,2.86,9.54,5.55,
December,,,,,,,,,3.33,7.23,3.79,
Total,,,,,,,,,,31.69,33.03,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.44,31.69,33.03,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00,0.00,
