"DORCHESTER WOLLASTON HOUSE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1577,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,5.68,4.72,5.53,2.09,5.04,5.06,5.68,2.85,7.07,1.64,4.92,
February,0.55,0.08,4.24,7.94,1.02,5.30,2.36,3.82,3.24,1.91,0.94,
March,3.53,1.95,4.20,1.90,2.10,0.44,0.69,4.60,3.55,0.20,1.77,
April,4.82,1.07,3.55,3.77,3.66,2.90,3.01,2.34,1.74,0.65,3.08,
May,1.82,2.72,0.91,1.90,5.76,4.82,2.70,1.10,1.24,2.04,2.80,
June,2.66,0.36,1.30,0.48,1.67,0.68,3.13,2.54,1.90,1.04,1.50,
July,6.02,0.70,5.94,1.12,4.75,3.80,1.70,3.10,2.20,1.62,2.72,
August,1.68,2.40,3.24,2.40,3.06,4.47,0.84,4.45,3.60,2.30,4.13,
September,1.98,0.90,2.30,4.28,5.02,4.06,0.73,7.42,2.22,0.54,3.94,
October,3.02,1.05,1.51,6.50,6.22,5.60,4.06,3.50,7.85,4.70,3.00,
November,2.40,3.71,2.60,2.15,5.20,3.77,11.43,3.96,3.83,10.34,7.06,
December,5.06,1.82,6.18,4.07,6.40,5.22,0.48,5.06,3.96,7.96,5.80,
Total,39.22,21.48,41.50,38.60,49.90,46.12,36.81,44.74,42.40,34.94,41.66,
Calc annual,39.22,21.48,41.50,38.60,49.90,46.12,36.81,44.74,42.40,34.94,41.66,
Difference,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
