MARKET-LAVINGTON-SCHOOL-HOUSE (OLD HOUSE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SU0141454268,Long,-1.981112,Lat,51.287542,Elevation,290,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,1479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940
January,,,,,3.36,0.62,4.93,0.54,1.73,0.7,2.71,0.98,3.99,4.47,0.64,4.43,1.22,1.29,3.19,4.42,3.6,2.73,3.62,1.53,3.89,3.1,3.62,3.99,4.16,1.36,4.03,2.28,2.5,2.52,2.11,0.73,4.23,5.56,2.45,5.16,2.26
February,,,,,3.76,0.87,2.96,1.31,1.04,0.55,3.38,1.61,2.18,1.26,3.63,5.53,4.39,0.96,1.06,2.22,0.85,0.44,3.16,5.28,0.23,4.59,2.11,4.22,1.89,0.93,0.75,2.32,0.37,4.56,0.11,2.68,2.26,4.88,0.62,1.25,2.36
March,,,,,1.57,4.99,1.52,0.63,3.07,3.99,0.61,2.42,4.7,2.95,4.27,1.07,3.31,3.03,1.02,4.84,2.18,1.52,2.27,1.9,1.06,0.34,0.61,3.38,2.06,0.2,1.87,0.56,1.43,2.94,2.73,1.11,2.84,3.37,0.12,1.14,1.71
April,,,,,1.64,3.31,1.33,3.11,2.44,1.49,3.13,1.08,0.08,3.06,1.45,1.22,0.69,1.95,2.73,2.27,4.55,1.07,3.49,2.77,3.25,2.01,3.67,1.79,1.32,0.59,2.56,2.49,3.54,1.25,1.82,4.36,1.87,1.89,0.08,2.73,2.71
May,,,,,2.62,0.38,1.71,2.4,1.93,1.08,1.52,1.4,1.28,2.49,1.63,3.6,1.6,2.77,1.92,0.51,2.97,1.98,1.06,1.1,5.14,3.5,2.27,1.04,3.77,1.68,2.03,2.41,4.85,1.77,0.97,1,0.42,1.86,1.54,1,1.04
June,,,,,1.26,4.51,2.51,1.88,0.89,3.21,4.8,1.56,3.68,0.61,1.82,1.96,2.52,3.21,1.16,0.73,3.23,0.29,1.29,0.52,2.01,0.07,2.3,2.87,2.31,1.33,0.71,2.82,1.1,1.56,0.95,5.11,3.06,1.17,0.81,2.95,0.65
July,,,,,2.55,0.39,0.87,3.82,1.89,2.73,1.71,0.02,2.42,1.18,3.79,3.21,0.95,3.16,5.73,1.87,4.15,0.39,3.58,1.31,3.62,3.74,2.45,3.4,1.88,1.38,2.34,3.52,4.5,2.82,1.33,0.66,4.75,1.54,3.02,5.63,2.54
August,,,,,2.26,3.53,1.63,1.87,3.73,2.43,3.11,1.35,5.73,1.6,2.84,2.75,4.21,5.94,1.65,3.15,1.19,1.09,3.63,3.15,3.15,1.88,1.13,4.13,1.58,1.27,3.16,3.34,1.39,1.13,1.71,2.39,0.5,0.97,2.21,2.32,0.07
September,,,,,1.91,2.03,0.77,0.65,1.78,2.96,0.21,0.89,1.38,3.12,1.26,1.72,1.45,1.51,5.86,1.69,1.06,1.41,1.76,2.38,3.8,3.38,1.31,5.47,1.56,0.39,3.58,1.2,2.96,2.62,2.5,5.87,3.09,4.18,1.96,1.73,
October,,,,,1.07,1.8,5.61,6.18,1.35,4.19,3.84,2.25,4.03,3.32,2.99,4.66,5.26,4.62,1.49,1.31,2.22,0.79,1.44,5.06,4.35,3.09,2.8,2.21,4.08,3.83,1.9,1,5.14,2.25,2.21,4.62,1.54,3.96,4.32,3.26,
November,,,,,1.59,3.78,3.17,2.69,1.18,0.66,3.65,3.39,1.87,2.45,4.37,2.18,3.79,0.63,2.33,1.95,1.67,1.99,1.65,2.18,2.71,1.96,6.37,2.5,2.77,6.9,3.9,4.39,1.65,0.83,1.54,6.27,3.35,1.4,3.77,5.16,
December,,,,,2.32,0.92,2.18,4.39,2.11,3.81,5.31,7.04,4.52,1.68,6.87,6.15,4.39,0.93,2.61,5.18,2.44,1.74,3.88,3.65,4.7,2.85,0.46,2.67,2.65,7.56,3.27,0.95,1.11,0.73,7.1,4.01,2.84,2.19,3.19,1.84,
Total,,,,,25.91,27.13,29.19,29.47,23.14,27.8,33.98,23.99,35.86,28.19,35.56,38.48,33.78,30,30.75,30.14,30.11,15.44,30.83,30.83,37.91,30.51,29.1,37.67,30.03,27.42,30.1,27.28,30.54,24.98,25.08,38.81,30.75,32.97,24.09,34.17,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1940 Sep Oct Nov estimated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gauge moved next door to School House when military took over Old House in 1940.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
