MAIDSTONE-DETLING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,TQ795582,Long,0.573155,Lat,51.294633,Elevation,330,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950
January,,1.96,2.83,3.52,0.76,3.3,1.25,1.6,3.06,4.11,3.04,2.11,2.87,1.4,,2.14,2.74,2.29,3.59,1.24,3.2,2.32,2.33,2.25,2.45,1.59,5.16,5.63,3.02,5.02,2.62,3.1,2.46,,,,,,,,
February,,1.48,1.79,0.89,2.87,3.74,4.25,0.62,1.06,2.59,0.65,0.92,2.18,3.89,,3.53,2.67,4.2,1.27,0.71,1.38,2.46,1.01,1.86,0.62,3.49,2.36,4.16,1.11,1.68,1.97,2.1,1.16,,,,,,,,
March,,3.09,3.4,2.46,5.61,1.22,5.86,1.9,1.02,3.62,1.16,1.64,2.11,2.58,,1.26,0.58,3.22,2.12,0.12,1.43,0.26,1.7,2.2,2.96,0.32,1.42,4.51,0.65,2.18,3.36,2.03,3.13,,,,,,,,
April,,2.45,0.1,3.2,1.31,1.58,1.7,2.35,2.65,4.18,3.66,1.49,2.68,2.09,,2.36,5.26,1.68,3.45,1.7,1.82,4.77,2.67,1.18,2.27,3.21,2.43,2.79,0.6,2.96,1.87,2.86,0.99,,,,,,,,
May,,1.16,1.15,1.21,1.27,3.77,1.86,2.37,1.85,0.19,0.99,1.71,1.11,3.77,,2.67,1.7,1.2,2.84,1.24,3.93,3.19,3.12,2.22,0.89,2.55,0.27,2.97,2.92,2.08,1.03,1.68,4.16,,,,,,,,
June,,2.68,3.55,0.63,0.97,1.51,2.59,2.09,1.09,1.27,1.13,0.35,2.14,1.01,,0.39,2.96,4.02,2.9,1.19,0.97,1.34,0.94,1.65,1.03,2.15,4.53,2.78,0.73,1.64,0.72,2.06,0.37,,,,,,,,
July,,0.64,1.2,3.38,1.5,3.94,1.48,6.21,4.51,2.76,3.28,0.44,2.98,0.92,,2.97,2.38,4.37,1.61,1.28,2.72,2.39,2.5,2.42,1.41,1.98,3.43,1.36,1.91,2.27,2.97,3.42,3.05,,,,,,,,
August,,0.71,5.32,1.49,0.61,3.3,2.59,6.23,1.17,2.59,1.65,1.33,2.31,1.47,,1.88,1.85,4.2,3,2.06,3.36,3.56,0.86,0.7,1.69,2.87,1.27,1.84,2.11,2.69,0.14,4.59,2.56,,,,,,,,
September,,1.58,3.08,2.48,0.86,2.96,0.99,0.95,5.3,1.23,3.87,1.32,3.67,1.75,,2.34,0.77,4.51,0.6,0.71,4,2.61,1.95,3.75,1.57,2.97,2.52,2.55,2.72,1.14,1.06,0.39,3.34,,,,,,,,
October,,5.85,3.21,6.37,2.92,1.61,3.47,3.82,3.11,1.04,1.39,0.69,2.31,6.41,,3.75,2.74,1.51,4.7,3.92,1.59,0.73,6.19,1.85,2.08,3.21,3,2.82,2.64,9.86,3.57,1.45,4.31,,,,,,,,
November,,4.96,2.57,3.95,3.48,4.01,4.31,1.42,2.29,3.11,1.04,1.86,1.54,2.44,,3.25,5.55,3.01,3.91,5.97,5.59,3.57,1.11,1.87,2.53,5.42,4.67,2.04,2.72,5.22,6.97,3.77,1.95,,,,,,,,
December,3.58,5.33,2.9,1.12,7.62,6.58,3.47,3.12,2.15,3.45,2.67,1.63,3.31,2.68,,3.22,1.41,4.98,4.25,5.42,2.53,0.67,0.74,0.8,6.02,3.66,2.27,4.7,3.75,1.53,1.79,1.9,2.34,,,,,,,,
Total,,31.89,31.1,30.7,29.78,37.52,33.82,32.68,29.26,30.14,24.53,15.49,29.21,30.41,,29.76,30.61,39.19,34.24,25.56,32.52,27.87,25.12,22.75,25.52,33.42,33.33,38.15,24.88,38.27,28.07,29.35,29.82,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Gauge - has many duplicate entries with old gauge between 1911 - 1919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1917 Jan & Total IDR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
