CODNOR-CROSS-HILL-DENBY-LANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SK417486,Long,-1.3796256,Lat,53.033063,Elevation,372,ft.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,2713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930
January,,,,,,,,,,1.16,3.6,2.07,1.43,1.05,2.16,4.21,0.36,1.94,0.27,2.46,4.46,1.59,0.91,2.38,3.4,0.81,,1.24,1.24,1.07,2.06,1.11,4.63,4.03,1.14,2.83,0.92,2.38,2.16,4.02,2.83,2,3.53,1.09,2.52,,,,,,
February,,,,,,,,,,1.38,0.62,0.54,1.13,2.83,2.39,0.2,0.84,3.06,1.36,1.59,3.85,0.79,3.02,1.12,3.83,0.18,,2.04,1.52,0.72,2.36,1.95,1.77,0.95,1.89,2.73,3.42,0.95,1.99,1.92,2.58,0.31,2.94,4.49,0.72,,,,,,
March,,,,,,,,,,3.59,1.64,0.92,0.84,0.62,1.63,1.78,3.07,2.19,1.34,1.3,0.64,1.51,1.81,4.46,1.89,3.4,,1.39,2.36,3.42,0.72,1.4,3.87,3.9,2.74,0.66,3.77,2.18,1.19,4.59,2.23,1.41,2.1,1.53,1.18,,,,,,
April,,,,,,,,,,2.27,0.25,2.36,0.71,0.62,2.52,1.92,0.95,2.46,2.26,1.97,0.97,1.53,2.14,2.29,1.42,1.51,0.66,1.78,1.83,1.48,1.98,1.16,0.08,3.56,1.05,1.38,1.22,1.69,1.29,1.81,5.29,1,3.79,2.37,2.07,,,,,,
May,,,,,,,,,,3.07,2.73,2.73,2.73,2.61,1.7,0.52,0.52,1.11,2.66,2.63,1.25,1.08,2.39,3.21,1.12,0.5,1.64,3.56,2.5,1.38,1.77,0.72,2.84,1.79,1.69,1.14,2.21,1.88,2.66,1.51,2.4,2.32,0.9,2.8,3.39,,,,,,
June,,,,,,,,,,0.01,1.13,3.94,4.64,1.1,1.89,1.11,2.79,2.3,1.47,2.13,2.46,2.21,2.06,1.14,0.37,3.3,1.76,3.97,0.74,2.23,1.81,2.91,4.09,1.04,2.33,1.4,2.53,2.49,0.59,0.85,2.4,0.63,1.13,0.48,2.05,,,,,,
July,,,,,,,,,,3.74,3.05,1.9,1.78,3,1.98,4.43,3.49,0.63,1.21,3.59,2.76,5.13,1.59,2.43,1.95,1.17,0.61,2.7,3.17,4.14,2.8,0.05,4.79,0.99,4.65,5.98,1.74,1.23,3.06,1.95,4.88,0.93,4.49,3.84,3.11,,,,,,
August,,,,,,,,,,3.23,3.83,4.47,2.24,1.81,2.2,2.15,1.71,2.44,3.15,0.56,5.49,0.68,3.66,4.82,3.96,3.76,0.99,2.5,3.88,2.44,3.49,1.48,6.15,2.36,1.86,2.93,1.89,5.82,1.77,2.57,1.05,3.79,5.65,3.33,2.93,,,,,,
September,,,,,,,,,,2.69,1.68,1.74,2.9,2.11,0.46,0.7,5.44,2.68,0.56,3.73,0.83,1.38,1.37,3.84,1.75,1.63,0.98,0.7,1.65,2.01,0.27,1.41,1.12,1.44,1.61,1,2.14,1.79,5.73,2.18,1.81,1.11,2.36,2.64,3.41,,,,,,
October,,,,,,,,,,2.72,1.49,4.81,3.01,1.96,2.42,1.95,2.96,1.04,2.38,3.45,2.77,1.6,2.89,7.06,0.36,1.24,5.76,3.71,1.02,4,2.69,2.41,3.39,3.48,2.47,1.84,2.95,4.43,2,2.61,1.85,4.22,0.82,1.83,4.42,,,,,,
November,,,,,,,,,,1.01,2.62,2.99,1.15,1.21,1.76,3.08,1.22,1.87,2.63,1.35,2.28,2.75,1.91,2.26,1.4,3.2,1.98,2.22,1.32,0.41,5.03,2.08,2.05,2.56,3.63,2.35,3.04,1.43,1.79,1.85,0.92,1.76,1.04,2.22,1.51,,,,,,
December,,,,,,,,,,1.41,0.61,4.62,1.04,3.15,2.39,2.57,4.51,4.7,2.12,2.31,4.15,5.32,2.25,1.71,1.84,0.26,2.75,2.2,1.97,5.64,4.77,5.12,3.17,1.02,5.71,6.17,2.07,0.49,4.33,3.66,3.14,2.21,3.29,3.35,2.62,,,,,,
Total,,,,,,,,,,26.28,23.25,33.09,23.6,22.07,23.5,24.62,27.86,26.42,21.41,27.07,31.91,25.57,26,36.72,23.29,20.96,,28.01,23.2,28.94,29.75,21.8,37.95,27.12,30.77,30.41,27.9,26.76,28.56,29.52,31.38,21.69,32.04,29.97,29.93,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NGR is on Denby Lane at the stated altitude. The observer, A F Pine, lived in Denby Lane according to 1891 census. NGR does not quite fit the relationships to the church and station. NGR could be up to 150m N. Gauge ""moved up the hill"" in 1925",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Feb 1900 estimated for snow, left in this record",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
