"LOCH SHIEL GLENALADALE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR1991,,,,,,,,,,,
,,,,,,,,,,,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,,
January,19.51,12.11,16.68,11.67,15.91,4.51,10.47,2.70,16.90,10.84,,
February,2.22,8.73,5.35,10.74,17.76,1.84,9.65,8.29,14.37,6.46,,
March,14.49,8.03,2.40,7.29,9.46,7.75,14.98,12.04,9.89,12.41,,
April,4.81,2.09,3.48,3.59,2.95,6.22,7.76,5.74,8.65,9.17,,
May,3.62,2.78,8.45,3.96,6.33,2.60,2.40,7.09,5.29,4.32,,
June,10.10,3.22,4.56,1.64,5.24,3.10,8.16,3.69,6.12,3.42,,
July,9.73,5.39,5.45,7.39,6.55,6.89,5.99,12.82,4.02,5.76,,
August,9.82,11.24,9.61,8.67,9.25,10.17,10.85,8.45,7.97,4.62,,
September,11.36,14.85,16.69,13.03,0.40,8.64,8.80,11.46,14.44,14.61,,
October,19.61,13.25,6.87,16.55,3.39,10.29,8.78,7.76,8.32,11.87,,
November,14.78,8.95,11.09,11.80,16.59,12.68,8.77,8.74,9.89,20.30,,
December,1.74,15.42,8.06,22.20,11.57,8.91,10.94,14.19,27.16,7.08,,
Total,121.79,106.06,98.69,118.53,105.40,83.60,107.55,102.97,133.02,110.86,,
Calc annual,121.79,106.06,98.69,118.53,105.40,83.60,107.55,102.97,133.02,110.86,,
Difference,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
