Rainfall at,STOTFOLD (THREE CO. MENTAL HOSP.)
,
Station no,1168,
,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940
January,1.19,1.26,1.07,1.08,1.22,2.65,3.31,2.04,3.82,2.02,
February,1.46,0.23,1.43,0.50,2.11,1.63,3.02,0.37,0.34,1.43,
March,0.11,1.48,1.47,1.26,0.33,1.03,2.94,0.19,1.42,2.46,
April,2.64,2.11,1.14,1.67,2.69,1.53,2.46,0.09,2.42,1.36,
May,2.22,4.63,1.77,0.64,1.39,0.62,3.38,1.97,1.30,1.19,
June,1.87,0.47,1.45,0.67,1.79,3.95,2.58,0.39,1.71,1.04,
July,4.22,1.78,0.95,3.07,0.53,4.79,2.31,1.60,1.16,2.78,
August,3.46,2.58,0.94,1.77,1.31,0.35,1.09,2.34,4.48,0.12,
September,1.97,1.68,1.98,1.03,2.95,3.14,2.40,1.53,0.86,0.80,
October,0.58,3.57,1.49,1.24,1.88,1.35,2.41,1.95,3.83,1.89,
November,2.65,1.18,1.26,1.45,3.40,2.35,1.57,1.96,2.96,6.03,
December,0.63,0.34,0.28,2.82,1.71,1.38,2.65,2.67,1.02,1.08,
Total,23.00,21.31,15.23,17.20,21.31,24.77,30.12,17.10,25.32,22.20,
Calc annual,23.00,21.31,15.23,17.20,21.31,24.77,30.12,17.10,25.32,22.20,
Difference,0.00,-0.00,0.00,0.00,0.00,-0.00,0.00,0.00,-0.00,-0.00,
