"CHESHUNT (MANOR HOUSE)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,938,,,,,,,,,,,
,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,,
January,1.32,1.67,1.62,1.44,1.26,3.60,3.51,2.51,5.30,1.92,,
February,1.87,0.17,1.25,0.15,2.37,1.55,3.73,0.57,0.71,1.96,,
March,0.05,1.34,2.18,1.94,0.46,1.05,2.22,0.46,1.37,2.87,,
April,3.44,2.04,0.87,1.72,2.88,1.15,2.85,0.06,2.96,1.47,,
May,2.64,3.06,1.80,0.40,1.19,0.83,2.92,1.98,1.48,1.97,,
June,1.16,0.84,2.09,1.13,2.93,4.60,2.22,0.35,1.29,0.40,,
July,2.40,1.56,0.70,0.88,0.45,2.80,2.09,1.44,2.09,2.59,,
August,4.55,1.86,0.50,2.18,1.35,0.29,2.28,2.16,3.52,0.13,,
September,2.69,1.76,2.47,1.51,3.32,2.56,1.52,2.73,1.88,0.72,,
October,0.53,4.41,1.39,1.25,3.17,1.98,2.05,2.81,5.04,2.67,,
November,2.29,1.33,0.88,1.68,3.53,2.96,1.63,2.97,3.82,6.74,,
December,0.63,0.42,0.40,4.57,2.64,1.36,3.30,3.35,1.17,1.26,,
Total,23.57,20.46,16.15,18.85,25.55,24.73,30.32,21.39,30.63,24.70,,
Calc annual,23.57,20.46,16.15,18.85,25.55,24.73,30.32,21.39,30.63,24.70,,
Difference,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,,
