KILBIRNIE (PUNDEAVON RES),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NS294577,Long,-4.721987,Lat,55.782427,Elevation,898,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950
January,,,,,,,10.7,4.6,10.53,10.5,10.3,8.3,5.24,5.2,7.8,9.44,11.14,5.54,9.25,7.31,10.27,12.4,6.77,12.9,9.2,8.51,10.22,12.28,12.75,3.57,11.33,10.64,12.67,7.83,9.61,8.15,7.1,9.3,13.9,6.89,3.77,0.72,11,7.9,10.6,,,,,,
February,,,,,,,6.2,7.1,10.33,4.8,10.5,14.52,6.2,6.5,7.15,7.68,8.32,1.9,10.67,1.7,12.9,4.1,8.51,6.13,4.2,6.48,8.58,8.78,8.02,3.78,0.4,10.67,0.09,6.67,2.64,10.46,3.92,7.8,6.47,11.9,2.8,4.9,2.95,12.55,4.62,,,,,,
March,,,,,,,8.1,9.7,8.15,2.4,3.7,3.45,10.58,9.47,7.45,6.55,1.87,4.43,3.08,4.66,8.34,13.7,3.6,3.7,1.26,4.7,9.17,7.32,6.55,2.46,5.1,1.45,5.04,5.39,4.5,3.96,5.89,1.47,9.86,8.2,8.45,3.6,4.75,5.35,2.5,,,,,,
April,,,,,,,4.3,3.9,3.42,5.87,7.2,8.22,4.57,6.21,6.35,6.53,8.57,4.42,1.25,5.8,3.9,3.16,4.56,4.8,3.55,5.2,3.64,8.45,2.85,2.22,3.08,4.07,7.6,6.98,4.7,5.1,2.1,4.17,2.03,5.1,4.3,3.85,3.35,9.25,4.9,,,,,,
May,,,,,,,9.1,6.55,4.42,4.13,4.9,3.9,2.78,5.2,5.1,1.3,7.64,5.32,3.33,1.66,10.35,4.87,7.42,4.65,5.82,11.32,4.18,5.17,3.32,6.25,4.32,5.88,4.12,3.91,5.33,1.52,2.77,2.89,6.25,2.05,1.41,4.87,4.1,4.62,6.7,,,,,,
June,,,,,,,2.3,7.9,4.7,3.85,3.3,4.71,8.46,6.9,3.36,3.12,3.43,5.02,4.25,7.75,4.4,2.9,5.02,4.6,5.5,1.6,4.68,8.34,8.88,5.68,4.56,9.69,3.44,4.32,4.02,7,3.52,6.5,9.62,4.5,2.05,2.8,3.8,7.6,7.3,,,,,,
July,,,,,,5.05,5.5,5.6,6.8,9.4,5.31,6.2,4.29,2.73,3.7,7.42,5.1,3.02,5.4,2.6,7.67,8.26,5.42,9.23,6.66,3.17,6.13,5.47,5.86,9.32,4.9,7.69,8.48,7.28,6.03,6.42,9.7,7.9,7.4,8.72,3.7,5.69,8.02,5.41,5.76,,,,,,
August,,,,,,6.95,7.9,11.5,6.6,6.34,14.65,6.4,6.67,2.9,7.63,4.19,6.68,7.19,6.14,7.4,10.45,10.8,6.3,11.53,7.19,7.7,5.53,7.28,7,10.44,9.24,2.55,4.88,7.11,7.98,3.57,7.2,4.91,5.96,2.71,6.3,8.35,11.6,10.45,5.9,,,,,,
September,,,,,,6.9,5.4,3.1,11.8,4.7,3.9,4.52,4.38,3.65,6.43,3.27,4.44,7.1,9,7.6,5.7,4.5,7.35,13.8,8.12,6.13,5.78,10.3,6.22,3.48,5.66,2.75,9.64,1.07,9.84,10.7,7.25,5.36,9.19,5.05,8.8,3.35,11.47,6.7,9.49,,,,,,
October,,,,,,8.5,10.5,9.2,2.36,11.6,5.5,7.37,9.9,4.73,4.18,4.63,11.2,12.34,11.56,2.23,3.1,8.5,4.83,11.55,6.3,8.9,5.78,11.17,14.28,13.1,14.48,8.03,11.63,5.74,15.62,18.41,12.64,3.81,17.33,3.25,7.39,8.6,14.8,15.4,10,,,,,,
November,,,,,,9.65,8.2,7.35,8.1,7.58,5.3,10.21,10.6,11.56,9.23,4.42,9.45,13.02,9.35,7.16,9.2,6.12,9.6,9.6,8.6,2.28,7.25,8,14.9,12.65,9.43,10.02,8.34,4.1,4.2,9.78,7.8,1.3,15.18,14.4,12.1,5.85,2.49,6.5,11,,,,,,
December,,,,,,9.05,10.65,11.2,7.8,9.1,10.3,13.23,14.53,11.4,9.19,8.51,8.78,6.73,9.24,14.45,7.8,15.58,8,10.02,9.88,6.13,6.08,1.25,8.5,16.91,8.26,11.4,11.58,2.72,11.1,6.54,12.37,4.15,7.3,7.33,14.94,7.3,12.98,5.3,8.05,,,,,,
Total,,,,,,,88.85,87.7,85.01,80.27,84.86,91.03,88.2,76.45,77.57,67.06,86.62,76.03,82.52,70.32,94.08,94.89,77.38,102.51,76.28,72.12,77.02,93.81,99.13,89.86,80.76,84.84,87.51,63.12,85.57,91.61,82.26,59.56,110.49,80.1,76.01,59.88,91.31,97.03,86.82,,,,,,
