"BOURNE WYTHAM-ON-THE-HILL",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR114,,,,,,,,,,,
,,,,,,,,,,,,
,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,,
January,0.79,0.71,2.76,1.19,1.16,1.67,1.88,2.83,1.00,0.78,,
February,1.62,1.23,1.70,1.11,1.35,1.44,1.95,1.36,1.53,2.08,,
March,0.72,0.67,1.04,1.57,0.54,0.52,1.82,1.25,0.33,0.47,,
April,0.66,2.03,3.32,1.06,1.06,0.90,3.67,3.58,2.89,2.30,,
May,0.42,0.81,2.34,2.07,0.97,1.70,1.39,1.66,3.94,2.75,,
June,1.40,2.86,3.43,2.34,0.54,3.14,1.99,0.76,1.30,4.33,,
July,0.88,2.99,3.77,2.53,1.04,6.41,0.53,3.10,1.23,2.78,,
August,1.25,1.06,3.43,2.40,1.86,2.30,1.65,2.48,6.00,2.82,,
September,0.75,4.16,2.29,1.97,2.44,1.85,4.41,1.54,1.91,2.95,,
October,2.63,0.90,3.29,1.88,1.36,4.79,1.31,1.03,1.78,0.43,,
November,0.96,0.96,2.91,2.12,1.78,4.14,2.84,1.69,2.94,1.03,,
December,2.32,0.71,2.55,0.21,1.16,1.29,4.28,1.53,1.24,0.82,,
Total,14.40,19.09,32.83,20.39,15.26,30.15,27.72,22.81,26.09,23.54,,
Calc annual,14.40,19.09,32.83,20.45,15.26,30.15,27.72,22.81,26.09,23.54,,
Difference,0.00,0.00,0.00,-0.06,0.00,-0.00,0.00,-0.00,0.00,0.00,,
