"EDINBURGH (THE ACADEMY)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5140,,,,,,,,,,,
,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,,
January,2.00,2.85,2.22,1.71,1.04,3.61,2.15,3.34,3.19,1.09,,
February,1.65,0.30,1.42,0.11,1.47,2.06,2.99,0.31,1.23,0.87,,
March,1.82,2.68,0.92,2.89,1.03,1.57,2.00,0.51,2.38,2.20,,
April,2.14,1.76,1.62,3.68,2.92,0.97,1.08,0.06,1.67,1.70,,
May,2.76,2.91,1.59,1.20,0.80,0.81,2.21,4.37,0.69,1.13,,
June,4.43,1.09,1.64,1.93,3.21,1.08,1.24,2.65,0.99,0.52,,
July,3.46,1.83,4.82,2.37,0.67,3.41,4.91,2.47,2.33,8.17,,
August,4.93,0.35,0.87,3.29,2.02,1.48,5.06,1.21,0.98,0.37,,
September,1.46,2.29,1.58,1.80,2.80,2.84,1.17,1.67,2.05,2.40,,
October,1.31,5.53,2.18,2.88,5.57,1.36,3.39,5.27,1.92,2.42,,
November,4.18,1.75,1.36,0.94,3.47,1.97,0.25,3.88,2.83,3.42,,
December,0.84,4.41,0.74,2.20,1.25,2.10,2.02,2.78,0.59,2.09,,
Total,30.98,27.75,20.96,25.00,26.25,23.26,28.47,28.52,20.85,26.38,,
Calc annual,30.98,27.75,20.96,25.00,26.25,23.26,28.47,28.52,20.85,26.38,,
Difference,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,,
