WESTON-TURVILLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SP858110,Long,-0.75739123,Lat,51.791084,Elevation,320,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950
January,,,,,,,1.42,1.46,2.44,2.68,1.7,1.88,2.21,0.8,2.59,1.4,2.57,1.69,2.37,0.78,3.37,1.18,1.94,1.4,1.87,0.53,4.02,4.44,3.2,4.57,2.17,2.33,2.58,3.79,,,,,,,
February,,,,,,,4.1,1.07,0.73,1.87,0.39,0.27,1.88,2.82,0.35,3.15,1.99,2.71,1.19,0.39,0.51,1.71,0.1,2.9,0.21,2.49,2.45,3.04,0.66,1.41,1.95,1.93,0.89,1.09,,,,,,,
March,,,,,,,4.83,1.57,0.39,2.91,1.05,0.65,1.47,1.41,1.24,0.61,0.05,1.57,1.55,0,1.16,0,1.83,2.42,2.11,0.42,1.44,3.46,0.37,1.62,2.47,2.68,1.62,0.54,,,,,,,
April,,,,,,,0.91,1.88,3.98,2.49,3.16,0.91,2.77,1.73,2.83,1.8,2.43,1.32,0.72,0.92,2.03,3.31,2.58,1.02,1.5,3.67,1.48,3.12,0.04,2.51,1.67,2.43,1.29,0.97,,,,,,,
May,,,,,,,1.51,2.44,2.16,0.17,1.09,1.16,0.79,1.63,7.38,2,2.43,0.9,1.36,0.93,2.83,2.63,5.51,1.51,0.6,0.95,0.69,3.45,2.08,1.39,1.43,1.92,3.1,2.24,,,,,,,
June,,,,,,,2.21,1.49,0.7,1.11,2.38,0.31,0.87,0.4,2.55,0,2.74,2.5,1.66,0.56,1.77,1.22,1.29,1.12,1.42,3.11,4.04,2.78,0.48,1.72,1.64,1.73,0.4,2.59,,,,,,,
July,,,,,,,1.72,3.5,3.54,2.29,3.86,0.23,4.1,2.74,3.44,4.85,2.24,2.56,2.56,1.4,1.94,4.97,2.95,1.57,1.71,1.59,3.54,1.34,1.97,4.34,2.33,5.33,1.86,1.24,,,,,,,
August,,,,,,,2.71,5.64,1.03,2.51,1,1.42,3.65,3.55,1.77,2.89,1.14,3.38,2.73,0.19,2.64,3.02,2.13,0.5,1.86,1.57,0.39,2.15,2.29,3.31,0,4.02,1.86,1.77,,,,,,,
September,,,,,,,0.83,1.81,5.03,1.41,2.04,1.4,1.4,2.47,3.51,3.02,0.96,4.24,0.66,0.15,3.14,2.35,2.3,1.89,1.65,4.53,3.67,2.82,1.54,0.66,0.9,0.36,1.11,,,,,,,,
October,,,,,,2.06,3.31,4.46,1.1,1.34,1.18,0.79,0.39,4.31,3.58,2.58,1.6,1.41,3.07,3.49,0.79,0.82,4.91,1.5,1.66,3.06,1.56,3.23,2.75,4.4,2.72,1.28,3.3,,,,,,,,
November,,,,,,2.33,3.61,0.79,1.65,1.24,0.85,1.45,0.82,1.25,2.59,1.83,3.1,1.88,1.87,4.2,4.27,2.85,1.07,1.34,2.52,4.48,3.1,1.29,2.83,5.35,7.58,2.86,1.3,,,,,,,,
December,,,,,,4.61,2.76,0.74,1.76,3.88,1.46,1.16,1.58,2.49,3.03,1.8,0.29,1.59,1.76,2.74,2.6,0.76,0.46,0.3,5.02,3.24,1.49,2.64,2.87,1.7,1.28,1.24,2.79,,,,,,,,
Total,,,,,,,29.92,26.85,24.51,23.9,20.16,11.63,21.93,25.6,34.86,25.93,21.54,25.75,21.5,15.75,27.05,24.82,27.07,17.47,22.13,29.64,27.87,33.76,21.08,32.98,26.14,28.11,22.1,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New gauge used from 1930 Jan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1940 Aug dash=zero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
