ILKESTON-SEWAGE-WORKS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SK482395,Long,-1.2840597,Lat,52.950723,Elevation,133,ft.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,2711/4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,,2.43,1.03,1.82,1.78,3.28,2.47,2.28,1.66,0.98,2.1,1.89,2.44,1.49,,,,,,,,0.85,3.22,3.13,2.26,4.42,3,,2.27,4.2,2.8,1.39,2.14,1.7,4.79,0.89,0.77,2.11,1.81,0.76,1.29,2.24,3.43,1.59,2.69,3.26,5.54
February,,,,,,3.25,3.14,0.66,1.76,1.89,1.56,0.25,1.56,3.43,0.78,2.55,2.25,1.64,,,,,,,,2.12,1.6,3.59,0.75,1.04,2.43,1.83,1.18,0.47,2.25,2.05,2.72,1.14,1.21,0.56,4.38,2.7,0.51,1.79,2.2,1.51,0.54,2.49,3.5,0.21,2.03
March,,,,,,0.66,3.37,1.33,0.87,4.58,1.39,0.8,1.05,1.02,0.82,0.68,0.68,2.33,,,,,,,,0.58,1.34,1.59,0.13,1.4,1.82,2.69,1.55,0.63,0.32,0.87,0.81,4.74,0.73,1.45,0.78,3.5,2.5,1.13,1.94,2.3,0.83,2.49,1.67,1.27,1.55
April,,,,,,0.77,1.14,1,1.14,1.09,3.01,0.8,1.53,2.03,1.63,1.63,1.42,1.55,,,,,,,,2.94,1.37,2.1,0.07,1.49,2.23,1.48,1.29,0.53,2.22,1.98,1.22,1.94,1.13,2.14,2.33,1.7,1.56,2.13,0.39,1.13,1.71,0.15,0.8,2.46,1.03
May,,,,,,1.42,2.24,1.68,1.75,1.39,1.24,1.38,0.68,2.55,3.41,3.9,2,1.08,,,,,,,1,0.19,0.35,2.25,1.97,0.91,1.43,2.1,3.34,2.82,1.06,2.13,1.37,1.36,1.59,1.96,1.41,2.72,2.54,1.97,2.14,2.65,0.54,0.79,2.08,0.45,1.13
June,,,,,,1.18,1.37,2.31,0.35,0.64,0.78,0.39,0.32,0.32,1.94,0.05,1.47,3.98,,,,,,,0.43,2.55,2.66,0.33,0.94,1.09,0.84,0.59,0.73,1.43,1.52,2.2,3.25,1.89,2.12,0.55,1.3,1.18,2.46,2.78,3.38,3.74,3.01,1.61,4.13,1.09,2.22
July,,,,,,5.53,1.49,1.55,1.98,2.42,4.07,0.54,2.6,4.33,2.58,1.36,1.88,2.42,,,,,,,1.73,0.72,4.37,3.22,3.55,3.97,2.28,2.71,2.33,0.81,2.58,1.94,1.27,2.62,0.99,3.17,2.21,0.61,1.95,1.94,1.92,0.73,2.29,2.22,4.45,1.16,3.18
August,,,,,,2.1,2.15,3.38,1.59,2.1,0.84,3.84,3.79,2.74,2.31,2.22,1.44,2.69,,,,,,,1.7,1.87,0.74,0.41,1.97,2.76,0.29,3.64,2.42,2.01,2.94,2.2,4.45,0.2,4.14,1.8,2.94,4.6,1.89,1.97,4.69,0.71,5.83,3.6,2.34,0.95,3.77
September,,,,,,0.71,0.96,0.93,4.52,1.2,1.03,0.94,1.36,2.1,2.64,3.27,1.01,3.95,,,,,,,1.96,4.47,2.85,1.22,2.09,1.22,0.45,0.35,0.85,2.14,3.36,2.18,3.43,1.38,2.2,1.37,3,1.3,1.16,1.53,2.77,0.48,2.43,5.78,2.54,0.06,3.82
October,,,,,,1.6,2.22,3.44,1.37,2.15,1.14,2.48,0.1,1.52,3.34,3.24,1.88,2.06,,,,,,,1.47,2.96,1.23,2.16,2.43,2.44,3.89,2.6,1.67,1.66,2.06,3.67,1.05,0.22,2.14,4.31,0.7,0.74,2.76,2.07,3.15,1.66,1.17,1.29,2.07,2.24,5.15
November,,,,,,2.2,2.82,0.88,1.37,1.05,0.72,1.3,0.24,1.9,1.61,1.81,3.23,2.39,,,,,,,2.19,4.07,1.98,1.44,2.26,3.43,5.67,3.57,1.47,1.86,4.39,0.29,4.09,1.71,1.26,2.52,4.24,4.7,1.49,1.71,4.65,1.66,0.85,2.23,1.33,2.29,2.86
December,,,,,,4.49,2.09,0.79,3.28,2.78,2.53,1.56,3.29,2.67,2.49,2.32,0.76,2.36,,,,,,,4.32,3.02,1.5,2.75,3.47,1.8,1.36,0.88,2.07,0.76,1.27,1.9,2.14,2.37,2.89,2.17,1.29,1.67,2.44,0.88,2.51,1.88,2.59,2.06,3.1,3.57,3.28
Total,,,,,,26.34,24.02,19.77,21.76,24.57,20.78,16.56,18.18,25.59,25.65,24.92,20.46,27.94,,,,,,,,26.34,23.21,24.19,21.89,25.97,25.69,,21.17,19.32,26.77,22.8,27.94,21.27,25.19,22.89,25.35,27.53,23.07,20.66,31.03,20.69,25.22,26.3,30.7,19.01,35.56
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIDAS src_id 3501 ILKESTON S WKS Start 1934 and still current,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGR is from 1950s record and is the sewage works. Altitudes match. 1910s and 1920s records have a different observer to later records and gauges my be in different locations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
