"TROWELL ILKESTON SEWAGE WORKS",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2711/4,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,2.47,2.28,1.66,0.98,2.10,1.89,2.44,1.49,,,,
February,1.56,0.25,1.56,3.43,0.78,2.55,2.25,1.64,,,,
March,1.39,0.80,1.05,1.02,0.82,0.68,0.68,2.33,,,,
April,3.01,0.80,1.53,2.03,1.63,1.63,1.42,1.55,,,,
May,1.24,1.38,0.68,2.55,3.41,3.90,2.00,1.08,,,,
June,0.78,0.39,0.32,0.32,1.94,0.05,1.47,3.98,,,,
July,4.07,0.54,2.60,4.33,2.58,1.36,1.88,2.42,,,,
August,0.84,3.84,3.79,2.74,2.31,2.22,1.44,2.69,,,,
September,1.03,0.94,1.36,2.10,2.64,3.27,1.01,3.95,,,,
October,1.14,2.48,0.10,1.52,3.34,3.24,1.88,2.06,,,,
November,0.72,1.30,0.24,1.90,1.61,1.81,3.23,2.39,,,,
December,2.53,1.56,3.29,2.67,2.49,2.32,0.76,2.36,,,,
Total,20.78,16.56,18.18,25.59,25.65,24.92,20.46,27.94,,,,
Calc annual,20.78,16.56,18.18,25.59,25.65,24.92,20.46,27.94,0.00,0.00,0.00,
Difference,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,NaN,NaN,NaN,
