"PENISTONE, INGBIRCHWORTH RES.",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,3169,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,2.39,2.37,4.27,5.22,2.74,9.88,1.62,6.59,
February,,,,4.99,1.03,5.47,2.70,1.44,5.52,0.43,0.99,
March,,,,2.07,0.90,1.95,1.21,4.56,3.22,0.31,3.16,
April,,,,2.42,2.03,3.57,2.72,4.70,1.57,1.83,3.99,
May,,,,3.94,3.45,5.15,3.66,1.38,2.28,2.51,1.98,
June,,,,0.98,1.38,0.08,3.63,4.22,4.34,1.29,2.84,
July,,,,3.21,2.58,1.05,3.89,3.56,1.21,3.17,6.85,
August,,,,3.53,1.44,3.89,2.96,6.46,3.80,3.14,4.76,
September,,,,3.04,3.01,3.11,2.15,5.71,0.27,1.14,5.42,
October,,,,3.57,4.40,4.26,4.12,4.88,5.94,4.99,5.38,
November,,,1.82,6.71,3.07,2.96,6.16,5.66,7.77,8.89,5.12,
December,,,2.85,3.09,4.26,5.07,1.51,2.35,3.35,9.94,3.64,
Total,,,,39.94,29.92,40.83,39.93,47.66,49.15,39.26,50.72,
Calc annual,0.00,0.00,4.67,39.94,29.92,40.83,39.93,47.66,49.15,39.26,50.72,
Difference,NaN,NaN,NaN,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,
