"PENISTONE INGBIRCHWORTH RESERVOIR",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,4.21,3.66,3.99,2.59,,,,,,,,
February,3.41,0.17,3.09,5.46,,,,,,,,
March,2.66,1.94,2.55,2.18,,,,,,,,
April,5.63,0.68,4.42,,,,,,,,,
May,4.29,0.82,0.74,,,,,,,,,
June,3.68,0.11,1.37,,,,,,,,,
July,6.23,0.91,3.34,,,,,,,,,
August,1.28,3.74,7.01,,,,,,,,,
September,1.38,0.85,3.73,,,,,,,,,
October,2.44,1.43,1.15,,,,,,,,,
November,1.83,1.79,1.81,,,,,,,,,
December,3.48,5.54,2.81,,,,,,,,,
Total,40.52,21.64,36.01,,,,,,,,,
Calc annual,40.52,21.64,36.01,10.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Difference,0.00,0.00,0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
