"ST PANCRAS CAMDEN SQUARE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,2.58,2.48,2.31,,,,,,,,,
February,0.54,0.18,-999.00,,,,,,,,,
March,1.40,1.19,1.54,,,,,,,,,
April,3.03,1.29,,,,,,,,,,
May,0.64,0.99,,,,,,,,,,
June,1.53,0.36,,,,,,,,,,
July,3.99,0.11,,,,,,,,,,
August,1.71,1.64,,,,,,,,,,
September,3.20,2.47,,,,,,,,,,
October,1.07,0.65,,,,,,,,,,
November,1.12,2.01,,,,,,,,,,
December,2.35,1.13,,,,,,,,,,
Total,23.16,14.50,,,,,,,,,,
Calc annual,23.16,14.50,3.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Difference,0.00,-0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
