"ST PANCRAS CAMDEN SQUARE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,46,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,2.50,2.43,2.75,1.24,2.74,2.01,2.64,1.78,3.60,0.96,2.51,
February,0.51,0.18,2.21,3.03,0.66,2.86,3.07,3.34,1.66,0.58,1.01,
March,1.41,1.16,1.51,2.38,0.73,0.69,0.30,2.59,1.39,0.01,1.60,
April,3.02,1.27,3.02,1.37,3.14,1.63,3.15,2.02,1.32,1.33,1.86,
May,0.64,1.01,0.83,2.27,3.13,1.65,2.30,1.29,1.81,1.39,2.67,
June,1.58,0.36,1.09,0.42,2.46,0.11,3.27,2.80,2.59,1.29,3.18,
July,4.05,0.13,3.79,3.25,5.67,3.57,2.08,3.24,2.12,2.20,2.00,
August,1.71,1.63,2.53,2.01,2.72,2.71,1.55,3.97,2.60,2.13,2.94,
September,3.28,2.46,2.13,1.29,2.59,2.25,1.52,4.77,0.69,0.28,3.58,
October,1.02,0.62,1.00,5.97,3.51,3.09,2.21,1.29,3.41,2.72,1.27,
November,1.12,1.97,1.44,1.46,2.51,1.54,4.71,2.60,2.15,5.47,4.27,
December,2.30,1.11,3.16,2.32,3.18,2.78,0.43,4.17,2.66,4.19,1.95,
Total,23.14,14.33,25.46,27.01,33.04,24.89,27.23,33.84,26.00,22.55,28.84,
Calc annual,23.14,14.33,25.46,27.01,33.04,24.89,27.23,33.86,26.00,22.55,28.84,
Difference,-0.00,-0.00,0.00,0.00,0.00,0.00,-0.00,-0.02,0.00,0.00,0.00,
