"GORSEINON (PENLLERGAER)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,6.96,6.71,5.47,3.61,5.90,4.03,8.06,6.07,10.04,3.07,8.59,
February,2.12,0.15,5.22,9.26,0.62,8.21,5.03,4.64,5.40,1.71,0.69,
March,7.00,5.03,3.71,2.44,2.85,1.19,0.90,5.25,4.70,1.50,2.86,
April,6.87,1.11,2.67,3.87,3.82,3.67,2.44,2.16,1.42,0.94,2.93,
May,3.48,2.07,1.92,3.59,3.56,5.87,2.49,1.91,0.59,4.21,2.58,
June,3.29,0.66,1.35,1.17,2.76,0.00,2.44,4.05,4.93,3.32,2.00,
July,7.66,2.40,6.13,4.13,6.46,2.39,2.34,5.08,3.41,4.35,4.79,
August,2.88,5.71,4.60,5.96,7.18,7.46,5.90,6.88,4.98,3.77,6.97,
September,5.01,2.60,5.45,4.81,6.30,4.71,1.48,7.02,1.78,1.10,5.55,
October,5.89,2.46,1.43,7.75,6.25,6.58,4.10,3.48,10.20,6.75,8.08,
November,3.06,4.28,2.73,4.62,4.72,4.40,10.83,5.07,6.83,14.52,5.22,
December,5.94,3.68,6.33,5.92,9.78,4.37,0.59,3.56,5.82,10.38,6.90,
Total,60.16,36.86,47.01,57.13,60.20,52.88,46.60,55.17,60.10,55.62,57.16,
Calc annual,60.16,36.86,47.01,57.13,60.20,52.88,46.60,55.17,60.10,55.62,57.16,
Difference,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,
