DARRYNANE ABBEY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,IV5211258293,Long,-10.142842,Lat,51.757769,Elevation,13,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,6030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940
January,6.22,3.37,3.97,4.56,6.02,5.45,2.15,3.17,4.58,6.69,3.56,4.33,1.34,6.15,7.08,4.22,7.65,2.92,4.92,3.68,6.44,2.86,5.12,9.92,3.59,6.42,3.27,3.83,6.08,8.16,7.18,5.12,7.94,2.71,4.23,5.82,9.29,7.65,7.82,2.77,8.52,3.42,6.2,3.94,4.88,1.45,8.33,10.72,5.28,6.82,4.51
February,3.72,0.94,3.18,6.02,2.51,3.88,3.36,4.12,3.72,5.69,3.07,0.78,3.84,3.31,7.51,3.07,4.75,4.04,4.06,3.05,9.62,4.33,4.61,2.66,9.26,8.87,6.93,3.25,5.76,4.64,2.82,3.83,5.59,8.59,2.09,7.59,5.28,3.36,5.6,6.62,1.59,4.52,0.32,2.99,1,4.59,4.8,6.75,2.94,3.95,5.31
March,3.62,2.51,2.75,1.02,2.97,4.47,5.58,6.4,1.51,2.11,1.64,2.22,2.83,6.25,3.41,8.16,2.33,2.88,6.02,4.8,4.2,3.88,7.39,6.32,8.23,1.22,2.19,3.78,3.1,4.54,6.24,5.56,3.72,4.13,1.19,1.34,2.28,6.06,5.73,1.18,6.69,4.43,3.51,5.06,6.31,1.8,2.55,4.34,2.1,3.01,2.92
April,3.85,3.28,2.22,1.26,4.55,2.78,1.41,5.69,6.03,5.39,3.3,3.65,2.59,2.14,3.23,5.57,2.14,4.31,2.69,6.44,4.19,3.61,1.08,4.86,2.26,2.31,5.28,1.75,2.37,2.6,5.07,1.68,4.04,3.48,2.02,5.29,2.59,1.75,5.26,1.62,3.14,1.81,3.15,2.58,3.4,3.52,2.46,3.45,0.05,1.81,3.54
May,4.73,3.39,2.78,1.44,3.02,1.93,0.44,2.12,2.77,2.55,2.23,1.7,2.42,2.97,3.28,1.46,5.55,4,2.69,3.41,3.75,2.72,2.54,6.75,2.2,3.49,2.8,2.05,2.36,3.66,4.99,2.89,3.22,1.73,1.39,5.9,4.34,2.48,2.13,2.92,2.78,4.01,4.69,3.23,2.15,1.4,1.34,2.53,4.87,1.58,1.25
June,5.66,3.89,2.71,1.73,2.44,1.81,2.3,4.91,2.28,2.03,3.77,2.82,3.72,4.12,5.28,3.86,4.28,4.64,1.15,1.54,3.37,2.47,8.43,4.4,1.8,2.93,3.13,2.91,1.85,1.53,4.37,0.13,1.41,0.7,4.04,0.28,4.15,4.16,6.22,2.97,2.81,6.59,2.55,1.93,3,7.5,3.08,1.06,3.62,2.01,1.6
July,4.11,2.81,6.55,2.98,5.94,5.44,5.82,1.88,1.39,2.25,1.59,1.16,3.4,4.35,5.27,3.06,4.3,2.36,4.17,3.86,3.08,4.09,2.86,1.74,6.11,7.54,1.06,3.26,5.35,1.74,5.09,3.96,5.5,3.54,4.12,5.25,2.24,3.66,2.31,5.34,2.36,3.3,3.22,4.17,2.94,1.26,4.9,8.11,5.86,5.28,3.73
August,2.55,5.52,8.21,6.58,4.32,5.63,2.82,5.73,4.42,2.68,3.25,2.03,3.97,5.88,4.78,5.18,3.6,5.72,4.86,0.84,6.21,2.89,5.12,1.51,6.43,3.57,4.42,7.36,4.51,3.9,2.24,7.28,6.62,5.88,5.23,4.04,2.89,6.06,6.83,4.39,7.85,3.56,2.21,2.09,3.99,5.03,1.85,3.21,5.84,2.17,0.72
September,3.25,4.78,4.43,3.67,1.37,0.99,5.81,2.99,5.23,2.4,1.51,6.25,2.31,3.48,6.22,3.82,1.62,2.2,6.14,1.02,1.23,4.76,2.87,5.02,4.58,5.84,1.88,1.88,7.94,3.2,5.42,1.99,5.39,4.1,8.67,4.76,1.91,5.51,2.98,1.2,4.54,2.52,2.82,2.05,5.82,5.73,3.85,6.12,4.01,1.28,3.34
October,3.6,7.85,3.06,3.12,5.18,5.58,5.72,4.34,6.03,1.84,4.24,2.88,2.97,8.31,5.39,2.13,6.25,6.74,1.95,8.75,4.29,6.25,6.31,7.33,4.08,9.76,8.26,7.75,6.37,2.75,6.83,4.69,1.99,4.25,5.68,5.2,4.07,5,8.68,6,7.09,2.23,4.96,3.35,4.5,5.15,3.57,2.33,7.11,3.88,8.17
November,7.12,4.57,9.24,3.44,6.58,6.52,1.94,7.25,6.6,2.51,7.53,1.65,6.59,3.09,4.57,5.9,3.5,3.59,2.7,2.38,8,6.87,3.87,6.14,3.59,5.11,8.79,3.57,5.69,3.56,7.17,6.22,3.5,4.88,3.88,2.8,7.64,4.34,6.05,10.04,7.12,10.78,2.15,3.59,3.75,7.23,6.74,3.44,6.14,9.26,6.35
December,4.58,7.32,5.25,6.64,5.29,6.05,7.31,6.25,3.95,8.16,4.84,5.41,3.23,3.66,4.21,4.31,5.02,9.03,7.76,6.04,6.05,10.46,6.07,3.58,11.62,6.19,5.19,4.3,5.92,7.34,5.62,2.68,5.69,3.11,8.87,4.15,1.78,5.58,6.28,9.45,7.64,3.63,6.52,2.49,9.38,4.13,5.84,3.97,4.39,3.2,5.91
Total,53.01,50.23,54.35,42.46,50.19,50.53,44.66,54.85,48.51,44.3,40.53,34.88,39.21,53.71,60.23,50.74,50.99,52.43,49.11,45.81,60.43,55.19,56.27,60.23,63.75,63.25,53.2,45.69,57.3,47.62,63.04,46.03,54.61,47.1,51.41,52.42,48.46,55.61,65.89,54.5,62.13,50.8,42.3,37.47,51.12,48.79,49.31,56.03,52.21,44.25,47.35
