DOXFORD HALL and GARDENS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NU187241,Long,-1.705463,Lat,55.510312,Elevation,175,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,3592/3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,,,,,3.57,2.24,2.52,2.66,1.16,1.25,1.44,1.74,4.48,3.06,2.45,4.28,2.15,2.69,4.98,3.43,1.08,4.57,0.95,2.68,7.45,1.18,1.51,2.77,2.12,1,,,,,,,
February,,,,,,,,,0.88,1.74,1,1.33,0.51,2.81,0.28,1.47,3.34,3.23,1.14,1.04,2.27,4.72,2.12,0.57,1.34,1.58,0.59,2.27,1.2,0.83,3.36,2.98,0.92,1.3,,,,,,,
March,,,,,,,,,3.08,0,2.16,0.75,2.61,1.33,3.62,1.77,1.92,5.14,0.45,2.09,2.97,2.52,0.72,0.89,0.87,0.43,1.03,5.73,0.37,1.41,1.03,3.4,1.66,0.3,,,,,,,
April,,,,,,,,,1.73,1.58,1.64,2.67,1.75,2.09,5.63,3.65,1,2.01,0.37,1.16,0.74,0.87,0.68,1.24,2.19,1.27,0.69,3.93,2.62,0.78,2.35,2.92,1.99,2.72,,,,,,,
May,,,,,,,,,0.87,1.52,1.03,2.5,3.37,1.2,1.24,1.56,1.13,3.28,2.11,1.11,0.68,1.7,1.88,2.65,3.03,4.12,1.86,1.95,1.45,0.99,1.68,2.89,1.8,2.06,,,,,,,
June,,,,,,,,,4.51,1.58,0.88,3.77,1,1.09,2.96,3.13,2.51,1.75,2.75,1.84,1.01,0.25,1.71,1.45,2.75,2.25,1.67,2.24,3.67,0.95,1.47,1.61,1.27,2.82,,,,,,,
July,,,,,,,,,2.12,3.29,6.32,2.76,3.49,2.25,1.93,1.22,3.37,2.32,2.34,4.1,7.59,2.16,4.63,1.63,2.79,2.25,3.37,3.36,1.04,1.8,3.18,2.38,2.62,3.56,,,,,,,
August,,,,,,,,,4.48,4.02,5.49,1.74,1.73,1.74,3.54,3.52,1.18,3.32,3.74,0.84,1.11,3.15,1.91,3.56,1.36,4.11,6.73,0.12,9.23,2.17,3.21,3.36,3.25,2.58,,,,,,,
September,,,,,,,,,1.08,0.51,3.89,2.68,3.66,1.41,1.49,3.06,3.26,1.63,2.39,1.85,2.45,0.8,2.68,2.23,4.25,2.41,2.63,1.43,2.44,1.72,3.21,0.72,4.14,,,,,,,,
October,,,,,,,,,2.66,2.88,2.6,1.55,4.78,4.37,4.11,3.65,1.55,2.92,3.62,4.39,2.45,4.15,1.87,2.28,2.68,3.01,1.15,0.82,2.37,6.69,1.53,0.66,2.9,,,,,,,,
November,,,,,,,,,3.12,3.33,3.63,3.36,0.82,3.17,3.11,3.33,2.75,1.33,2.71,2.45,3.82,3.66,0.71,3.01,3.92,0.83,4.17,3.44,1.23,3.04,5.21,6.8,3.94,,,,,,,,
December,,,,,,,,,1.58,4.55,3.55,1.11,1.31,1.9,4.71,2.71,1.56,6.38,3.24,1.9,2.4,0.44,1.85,1.08,2.3,2.32,2.69,1.92,2.1,2,2.74,1.23,4.52,,,,,,,,
Total,,,,,,,,,29.68,27.24,34.71,26.88,26.19,24.61,34.06,30.81,28.05,36.37,27.31,27.05,29.64,27.11,25.74,24.02,28.56,29.15,27.53,29.89,35.17,23.56,30.48,31.72,31.13,,,,,,,,
