CARDIFF-ST-FAGANS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,ST119773,Long,-3.270257,Lat,51.487761,Elevation,100,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,4059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
January,,,,,2.22,4.94,3.82,1.62,5.88,7.31,7.07,7.49,5.49,3.4,5.91,6.27,6.95,6.05,11.85,2.2,7.6,4.14,6.32,3.06,4.07,0.74,4.96,,5.61,7.48,4.08,5.38,5.59,8.18,4.64,4.18,4.67,3.73,9.36,1.8,1.82,6.22,4.51,1.23,3.47,4.5,5.66,4.92,4.28,5.77,4.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
February,,,,,4.05,6.85,6.77,1.72,3.2,5.59,1.73,0.1,5.5,10.36,0.6,7.9,5.13,5.26,6.2,1.47,0.61,3.66,0,6.34,0.69,3.82,1.89,,2.13,3.35,4.36,4.79,0.45,1.99,1.52,5.64,3.44,1.77,2.48,2.66,7.78,4.98,1.51,2.42,5.31,2.77,0.46,5.18,5.43,0.57,3.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March,,,,,7.59,1.64,4.33,3.44,3.24,7.06,5.02,4.29,4.75,2.05,2.07,0.52,1.16,5.6,5.39,0.75,2.74,1.14,2.35,4.16,2.4,1.15,3.65,,0.89,1.64,3.92,3.18,2.82,1.5,0.54,1.66,1.33,8.08,1.75,2.14,2.22,5.36,3.27,1.85,5.15,1.48,1.7,5.41,1.02,3.22,2.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
April,,,,,2.62,4.41,2.18,2.47,2.72,2.73,6,1.09,4.2,4.12,3.7,3.15,2.53,2.64,2.29,0.6,2.83,3.73,4.83,1.88,3.36,5.77,3.39,,0.24,3.75,3.69,1.79,1.9,1.36,5.41,2.08,2.23,3.26,2.98,3.53,3.76,4.34,3.55,4.38,1.08,2.29,1.95,0.23,0.99,4.06,3.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
May,,,,,2.41,2.94,5.71,3.27,1.64,1.14,5.05,2.82,1.28,3.2,4.58,5.26,3.93,2.14,0.68,3.84,1.8,6.71,5,2.15,1.8,1.03,1.77,,3.26,1.24,1.7,2.44,5.69,4.47,3.77,3.85,5.84,2.32,4.41,4.46,2.01,3.23,4.07,3.68,2.57,5.51,1.43,1.97,4.59,1.35,1.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
June,,,,,2.77,1.58,4.45,2.95,1.89,1.61,3.65,0.11,1.21,0.93,3.04,0.05,3.15,4.3,2.96,3.41,0.69,4.43,1.76,1.48,1.73,4.32,3.66,,2.42,2.17,0.59,1.52,0.37,2.79,3.18,5.28,4.99,2.58,3.81,0.85,1.84,1.02,2.41,1.83,4.28,6.71,2.95,1.34,4.18,1.95,2.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
July,,,,,6.73,5.38,2.26,3.19,5.33,1.69,7.11,1.24,5.24,2.42,7.33,4.47,3.48,4.82,2.37,2.8,3.54,5.33,4.27,2.7,1.37,0.59,8.42,,3.91,7.77,5.02,3.04,3.48,3.08,4.52,3.66,2.28,3.27,5.21,1.83,6.16,1.4,2.43,5.92,4.86,0.42,4.43,4.88,4.29,3.79,6.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
August,,,,,3.78,1.99,2.98,9.06,3.66,3.76,2.84,3.87,5,4.56,6.97,7.69,6.76,6.37,4.58,4.19,6.28,4.9,0.98,1.67,5.01,2.63,1.25,,3.73,2.86,0.56,6.88,5.48,5.15,4.83,3.31,8.6,0.89,7.08,3.34,8.63,5.54,7.57,6.1,4.47,1.5,7.34,4.8,6.08,2.17,4.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
September,,,,,3.23,1.59,3.34,3.05,11.35,3.24,3.58,2.83,4.39,3.89,7.79,6.5,2.44,8.92,1.23,0.75,5.71,2.26,6.6,2.16,4.48,8.99,3.34,,2.21,1.23,1.63,0.73,5.2,5.5,5.52,2.85,5.85,2.42,5,3.91,7.76,4.8,5.4,5.5,7.6,2.42,5.97,5.87,7.45,0.68,6.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
October,,,,,2.66,4.94,9.42,8.57,2.88,3.04,6.47,2.27,1.76,7.49,6.83,7.71,5.86,4.66,8.73,7.55,6.26,1.47,8.62,5.09,3.92,7.56,2.27,,8.38,4.45,6.82,3.7,4.77,3.06,6.33,5.84,1.27,1.45,6.78,9.7,2.86,2.68,4.27,3.9,7.03,2.83,2.28,4.46,5.7,6.49,9.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
