KNOCKADERRYRESERVOIR NO. 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,IS4831207136,Long,-7.293806,Lat,52.214194,Elevation,248,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,6036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940
January,,,,,,2.3,4.65,0.74,2.47,1.84,2.61,1.91,5.48,7.49,1.88,1.96,1.9,1.87,4.13,4.23,3.87,2.16,3.58,0.84,6.2,,,3.65,6.15,3.34,7.71,2.82,4.24,3.31,4.2,0.78,7.97,7.22,4.8,5.56,5.19
February,,,,,,0.83,2.22,1.83,1.53,0.93,4.51,3.33,4.81,2.88,5.86,5.24,4.09,1.46,4.26,4.49,1.16,2.32,2.28,5.12,1.1,,,2.45,3.69,11.52,2.25,3.12,0.35,3.26,0.27,3.5,4.89,5.5,2.39,4.77,6.59
March,,,,,,4.92,1.83,0.9,4.24,4.24,2.66,2.43,4.91,4.02,4.81,1.3,1.71,3.44,2.45,2.68,3.38,1.92,0.81,3.01,1.19,,,5.19,7.81,1.51,8.03,7.71,2.76,3.35,3.82,1.76,3.96,5.16,,1.91,2.81
April,,,,,,2.99,1.34,3.73,2.87,5.1,1.77,3.32,0.71,4.66,1.47,0.94,2.7,1.43,2.12,0.76,4.69,0.31,2.34,3.71,2.02,,,1.87,2.88,1.93,1.82,2.3,1.93,2.35,3.95,4.34,2.31,4.52,,1.23,3.26
May,,,,,,0.85,3.41,3.52,1.65,2.45,1.7,1.83,1.94,4.42,1.66,2.52,4.16,4.63,2.71,4.6,2.87,2.26,1.01,1.02,2.15,,,2.13,2.65,4.64,2.5,5.93,4.98,3.48,3.14,0.85,1.58,1.93,4.61,1.63,2.38
June,,,,,,1.85,1.09,4.27,1.3,2.11,4.28,3.02,4.98,2.35,0.68,1.98,3.12,1.83,2.18,1.37,1.95,0.15,1.57,0.29,2.6,,,4.27,8.15,2.61,2.66,2.52,2.27,2.11,1.78,6.28,3,1.33,,2.62,0.99
July,,,,,,2,1.96,2.45,3.91,2.26,2.1,3.24,5.96,0.2,4.2,4.83,1.4,2.22,4,1.37,5.23,5.58,2.39,1.49,3.7,,,5.64,1.33,4.08,3.77,4.47,3.86,2.6,0.55,0.71,7.75,4.08,6.13,7.3,1.99
August,,,,,,5.04,2.64,3.04,2.93,0.56,7.93,2.68,4.36,0.95,7.4,2.22,2.2,9.4,2.97,4.14,2.74,4.15,4.45,4.81,1.42,,,6.16,5.52,3.12,6.43,3.33,2.64,1.31,4.43,0.83,1.04,1.74,3.88,2.22,0.04
September,,,,,,1.71,1.17,1.17,7.94,2.09,1.21,5.4,0.54,3.67,1.97,2.55,1.37,1.48,7.63,1.35,1.38,1.17,2.33,1.52,5.66,,,3.99,1.85,1.47,4.83,3.58,2.31,2.26,7.79,7.88,3.81,4.17,3.19,3.9,1.2
October,,,,,,0.58,4.81,6.49,3.05,7.95,3.31,4.74,3.76,7.32,2.17,6.92,8.38,2.66,4.14,0.48,6.59,2.2,0.88,2.51,3.09,,,4.39,11.69,4.46,7.08,1.44,4.69,3.68,3.49,3.35,1.72,5.24,5.07,3.96,8.24
November,,,,,,3.45,2.03,4.08,2.28,0.69,4.37,5.1,2.15,4.02,3.61,3.36,6.24,1.65,,0.93,2.64,4.26,1.16,1.06,4.65,,,5.77,7.74,8.67,6.29,9.76,2.12,1.75,1.34,5.04,3.25,3.31,7.54,7.04,8.04
December,,,,,,1.55,2.15,5.74,6.71,4.57,4.07,10.05,4.31,1.25,9.31,6.71,2.72,2.47,,4.48,3.85,0.75,2.25,1.88,4.3,,,6.51,6.03,10.68,5.63,2.73,8.91,2.3,10.68,3.5,4.39,2.64,5.06,3.81,4.18
Total,,,,,,28.07,29.3,37.96,40.88,34.79,40.52,47.05,43.91,43.23,45.02,40.53,39.99,34.54,,30.88,40.35,27.23,25.05,27.26,38.08,,,52.02,65.49,58.03,59,49.71,41.06,31.76,45.44,38.82,45.67,46.84,,45.95,44.91
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1918 Nov/Dec part interpolated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1935 total miscalculated on record,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1938 Mar 0.97; Apr 0.5; June 3.73 estimated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
