"HADFIELD MILLBROOK",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR4001,,,,,,,,,,,
,,,,,,,,,,,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,,
January,3.76,3.44,4.24,1.94,3.13,3.31,1.64,2.23,2.76,4.75,,
February,0.86,0.51,3.60,4.87,5.55,0.62,2.69,2.58,3.15,1.12,,
March,4.26,2.36,1.47,0.68,3.50,3.58,5.41,3.44,2.94,2.38,,
April,0.89,1.88,1.49,0.74,1.69,1.60,1.98,3.24,2.55,3.60,,
May,3.13,3.66,4.90,2.72,2.79,1.36,0.63,2.11,3.71,2.56,,
June,3.86,2.57,3.21,2.52,3.47,3.12,3.11,3.31,2.91,2.11,,
July,3.76,3.44,3.25,3.28,3.45,7.16,2.15,2.07,1.07,2.20,,
August,5.72,6.91,4.38,3.39,4.83,3.84,2.84,3.35,6.04,2.26,,
September,1.08,3.66,3.65,4.74,0.74,1.16,6.43,4.72,0.47,6.22,,
October,2.92,5.17,7.32,2.81,4.98,3.81,5.92,1.94,4.23,3.63,,
November,5.20,3.34,2.77,3.47,2.68,2.93,1.87,5.49,2.82,1.41,,
December,0.48,6.77,2.55,3.86,3.55,4.43,4.69,3.86,5.44,3.31,,
Total,35.92,43.71,42.83,35.02,40.36,36.92,39.36,38.34,38.09,35.55,,
Calc annual,35.92,43.71,42.83,35.02,40.36,36.92,39.36,38.34,38.09,35.55,,
Difference,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
